RIght	RIght	av-jn	RIght	right	0
you	you	pn22	you	you	0
hartie	hartie	j	hearty	hearty	0
thankes	thankes	n2	thanks	thanks	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
great	great	j	great	great	0
reason	reason	n1	reason	reason	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
no	no	dx	no	no	0
dutie	dutie	n1	duty	duty	0
,	,	,	,	,	0
wherby	wherby	c-crq	whereby	whereby	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
warrant	warrant	vvb	warrant	warrant	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
fauoure	fauoure	n1	favour	favour	0
and	and	cc	and	and	0
friendship	friendship	n1	friendship	friendship	0
.	.	.	.	.	1
The	The	dt	The	the	0
godly	godly	j	godly	godly	0
minde	minde	n1	mind	mind	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
Gods	Gods	npg1	Gods	God	0
spirit	spirit	n1	spirit	spirit	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
hath	hath	vhz	hath	have	0
indued	indued	vvn	endued	endue	0
you	you	pn22	you	you	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
some	some	d	some	some	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
your	your	po22	your	your	0
fauour	fauour	n1	favour	favour	0
toward	toward	p-acp	towards	towards	0
me	me	pno11	me	i	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
but	but	cc-acp	but	but	0
for	for	c-acp	for	for	0
my	my	po11	my	my	0
profession	profession	n1	profession	profession	0
sake	sake	n1	sake	sake	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
carry	carry	vvb	carry	carry	0
a	a	dt	a	a	0
name	name	n1	name	name	0
in	in	p-acp	in	in	0
Shrop	Shrop	np1	Shrop	Shrop	0
∣	∣	sy	∣	∣	0
shire	shire	n1	shire	shire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
fauourer	fauourer	n1	favourer	favourer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
adde	adde	vvi	add	add	0
the	the	dt	the	the	0
peoples	peoples	ng1	peoples	people	0
report	report	n1	report	report	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
Iusticer	Iusticer	n1	Justicer	justicer	0
,	,	,	,	,	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
iudged	iudged	vvn	judged	judge	0
to	to	pc-acp	to	to	0
flatter	flatter	vvi	flatter	flatter	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
taken	taken	vvn	taken	take	0
deep	deep	j-jn	deep	deep	0
roote	roote	n1	root	root	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
of	of	pp-f	of	of	0
necessitie	necessitie	n1	necessity	necessity	0
followeth	followeth	vvz	follows	follow	0
all	all	d	all	all	0
vprightnesse	vprightnesse	n1	uprightness	uprightness	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
life	life	n1	life	life	0
and	and	cc	and	and	0
office	office	n1	office	office	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
procure	procure	vvi	procure	procure	0
your	your	po22	your	your	0
Worships	Worships	ng1	Worships	worship	0
good	good	j	good	good	0
will	will	n1	will	will	0
toward	toward	p-acp	towards	towards	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
though	though	cs	though	though	0
boldly	boldly	av-j	boldly	bold	0
,	,	,	,	,	0
offered	offered	vvn	offered	offer	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
view	view	n1	view	view	0
,	,	,	,	,	0
some	some	d	some	some	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
laboure	laboure	n1	labour	labour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
like	like	vvb	like	like	0
it	it	pn31	it	it	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
good	good	j	good	good	0
liking	liking	n-vvg	liking	like	0
shal	shal	vmb	shall	shall	0
giue	giue	vvi	give	give	0
it	it	pn31	it	it	0
both	both	d	both	both	0
countenance	countenance	n1	countenance	countenance	0
and	and	cc	and	and	0
credit	credit	n1	credit	credit	0
inough	inough	av-d	enough	enough	0
.	.	.	.	.	1
And	And	np1	And	And	0
seeing	seeing	vvg	seeing	see	0
your	your	po22	your	your	0
credit	credit	n1	credit	credit	0
is	is	vbz	is	be	0
great	great	j	great	great	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
furtherance	furtherance	n1	furtherance	furtherance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
humbly	humbly	av-j	humbly	humble	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
quest	quest	n1	quest	quest	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
promote	promote	vvi	promote	promote	0
and	and	cc	and	and	0
further	further	av-jc	further	further	0
the	the	cs	the	than	0
same	same	d	same	same	0
more	more	dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vtmost	vtmost	j	utmost	utmost	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
power	power	n1	power	power	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
it	it	pn31	it	it	0
bee	bee	vbi	be	be	0
my	my	po11	my	my	0
request	request	n1	request	request	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
Gods	Gods	n2	Gods	god	0
cause	cause	n1	cause	cause	0
and	and	cc	and	and	0
his	his	po31	his	his	0
glo	glo	n1	glow	glow	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
both	both	d	both	both	0
stirre	stirre	vvi	stir	stir	0
you	you	pn22	you	you	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
courage	courage	n1	courage	courage	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
my	my	po11	my	my	0
perswasion	perswasion	n1	persuasion	persuasion	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
forward	forward	j	forward	forward	0
inough	inough	av-d	enough	enough	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
disposition	disposition	n1	disposition	disposition	0
and	and	cc	and	and	0
good	good	j	good	good	0
nature	nature	n1	nature	nature	0
.	.	.	.	.	1
Doubtlesse	Doubtlesse	av-j	Doubtless	doubtless	0
,	,	,	,	,	0
God	God	np1	God	God	0
woorketh	woorketh	vvz	worketh	work	0
excel	excel	vvi	excel	excel	0
∣	∣	sy	∣	∣	0
lently	lently	av-j	lently	lent	0
in	in	p-acp	in	in	0
notable	notable	j	notable	notable	0
men	men	n2	men	man	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
whose	whose	rg-crq	whose	who	0
handes	handes	n2	hands	hand	0
hee	hee	pns31	he	he	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quireth	quireth	vvz	quireth	quire	0
woorthie	woorthie	j	worthy	worthy	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
euen	euen	av	even	even	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
handes	handes	n2	hands	hand	0
of	of	pp-f	of	of	0
famous	famous	j	famous	famous	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
renowme	renowme	n1	renown	renown	0
.	.	.	.	.	1
Whome	Whome	ro-crq	Whom	who	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
greatly	greatly	av-j	greatly	great	0
aduaunced	aduaunced	vvn	advanced	advance	0
,	,	,	,	,	0
furthered	furthered	vvd	furthered	further	0
and	and	cc	and	and	0
furni	furni	fw-la	furni	furni	0
∣	∣	sy	∣	∣	0
shed	shed	n1	shed	shed	0
vnto	vnto	p-acp	unto	unto	0
suche	suche	d	such	such	0
woorkes	woorkes	n2	works	work	0
.	.	.	.	.	1
And	And	cc	And	and	0
vnto	vnto	p-acp	unto	unto	0
whome	whome	ro-crq	whom	who	0
much	much	d	much	much	0
is	is	vbz	is	be	0
giuen	giuen	vvn	given	give	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
also	also	av	also	also	0
shall	shall	vmb	shall	shall	0
much	much	d	much	much	0
bee	bee	vbi	be	be	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quired	quired	vvn	quired	quire	0
.	.	.	.	.	1
King	King	n1	King	king	0
Dauid	Dauid	np1	Dauid	David	0
woulde	woulde	vmd	would	will	0
haue	haue	vhi	have	have	0
built	built	vvn	built	build	0
a	a	dt	a	a	0
Tem	Tem	n1	Tem	tem	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
God	God	np1	God	God	0
appoin	appoin	vvb	appoint	appoint	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
King	King	n1	King	king	0
Salomon	Salomon	np1	Salomon	Salomon	0
to	to	pc-acp	to	to	0
doo	doo	vdi	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Manie	Manie	d	Many	many	0
Kinges	Kinges	n2	Kings	king	0
in	in	p-acp	in	in	0
Iuda	Iuda	np1	Iuda	Juda	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
Hezekiah	Hezekiah	np1	Hezekiah	Hezekiah	0
caused	caused	vvd	caused	cause	0
the	the	dt	the	the	0
brasen	brasen	j	brazen	brazen	0
Serpent	Serpent	n1	Serpent	serpent	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pulled	pulled	vvn	pulled	pull	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
GOD	GOD	np1	GOD	God	0
wrought	wrought	vvn	wrought	wrought	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
hee	hee	pns31	he	he	0
prospered	prospered	vvd	prospered	prosper	0
and	and	cc	and	and	0
flou	flou	vvn	flou	flou	0
∣	∣	sy	∣	∣	0
rished	rished	vvd	rished	rish	0
,	,	,	,	,	0
and	and	cc	and	and	0
God	God	np1	God	God	0
sent	sent	vvd	sent	send	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
miraculous	miraculous	j	miraculous	miraculous	0
and	and	cc	and	and	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
mous	mous	j	mous	mous	0
deliuerance	deliuerance	n1	deliverance	deliverance	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
handes	handes	n2	hands	hand	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
ene	ene	fw-mi	ene	ene	0
∣	∣	sy	∣	∣	0
mies	mies	np2-n	mies	mie	0
.	.	.	.	.	1
Iosiah	Iosiah	np1	Iosiah	Iosiah	0
was	was	vbds	was	be	0
famous	famous	j	famous	famous	0
for	for	p-acp	for	for	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
more	more	av-dc	more	more	0
zealous	zealous	j	zealous	zealous	0
;	;	;	;	;	0
the	the	dt	the	the	0
solemne	solemne	j	solemn	solemn	0
keeping	keeping	n-vvg	keeping	keep	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Passe	Passe	vvb	Pass	pass	0
∣	∣	sy	∣	∣	0
ouer	ouer	a-acp	over	over	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
daies	daies	n2	days	day	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
declare	declare	vvi	declare	declare	0
it	it	pn31	it	it	0
.	.	.	.	.	1
King	King	n1	King	king	0
Cyrus	Cyrus	np1	Cyrus	Cyrus	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
appointed	appointed	vvn	appointed	appoint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
deliuer	deliuer	vvi	deliver	deliver	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
captiuitie	captiuitie	n1	captivity	captivity	0
and	and	cc	and	and	0
thraldome	thraldome	n1	thraldom	thraldom	0
.	.	.	.	.	1
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
Heathen	Heathen	j-jn	Heathen	heathen	0
Kings	Kings	n2	Kings	king	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
pleased	pleased	vvd	pleased	please	0
God	God	np1	God	God	0
that	that	cst	that	that	0
his	his	po31	his	his	0
glorie	glorie	n1	glory	glory	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
by	by	p-acp	by	by	0
none	none	pix	none	none	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
King	King	n1	King	king	0
Nabuchodonosor	Nabuchodonosor	np1	Nabuchodonosor	Nabuchodonosor	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
wondrously	wondrously	av-j	wondrously	wondrous	0
set	set	vvd	set	set	0
foorth	foorth	av	forth	forth	0
the	the	dt	the	the	0
praises	praises	n2	praises	praise	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
was	was	vbds	was	be	0
a	a	av	a	a	0
notable	notable	j	notable	notable	0
meane	meane	j	mean	mean	0
to	to	pc-acp	to	to	0
deface	deface	vvi	deface	deface	0
idolatrie	idolatrie	n1	idolatry	idolatry	0
;	;	;	;	;	0
that	that	cst	that	that	0
God	God	np1	God	God	0
one	one	crd	one	one	0
∣	∣	sy	∣	∣	0
lie	lie	vvi	lie	lie	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
truly	truly	av-j	truly	true	0
serued	serued	vvn	served	serve	0
.	.	.	.	.	1
And	And	cc	And	and	0
although	although	cs	although	although	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
table	table	n1	table	table	0
men	men	n2	men	man	0
,	,	,	,	,	0
bee	bee	vbb	be	be	0
not	not	xx	not	not	0
all	all	d	all	all	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
vnder	vnder	p-acp	under	under	0
Kinges	Kinges	n2	Kings	king	0
,	,	,	,	,	0
great	great	j	great	great	0
matters	matters	n2	matters	matter	0
are	are	vbr	are	be	0
committed	committed	vvn	committed	commit	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
rulers	rulers	n2	rulers	ruler	0
vnder	vnder	p-acp	under	under	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
places	places	n2	places	place	0
where	where	c-crq	where	where	0
GOD	GOD	np1	GOD	God	0
hath	hath	vhz	hath	have	0
seated	seated	vvn	seated	seat	0
them	them	pno32	them	they	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
dooth	dooth	vdz	doth	do	0
giue	giue	vvi	give	give	0
them	them	pno32	them	they	0
honour	honour	vvi	honour	honour	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
meete	meete	j	meet	meet	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
estate	estate	n1	estate	estate	0
.	.	.	.	.	1
Especially	Especially	av-j	Especially	especial	0
hee	hee	pns31	he	he	0
crowneth	crowneth	vvz	crowneth	crown	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
honour	honour	n1	honour	honour	0
him	him	pno31	him	he	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
worke	worke	n1	work	work	0
more	more	av-dc	more	more	0
notable	notable	j	notable	notable	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
preaching	preaching	vvg	preaching	preach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
?	?	?	?	?	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Nobilitie	Nobilitie	n1	Nobility	nobility	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
calling	calling	n-vvg	calling	call	0
and	and	cc	and	and	0
credit	credit	n1	credit	credit	0
,	,	,	,	,	0
might	might	vmd	might	may	0
see	see	vvi	see	see	0
it	it	pn31	it	it	0
performed	performed	vvd	performed	perform	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
places	places	n2	places	place	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
dwell	dwell	vvb	dwell	dwell	0
,	,	,	,	,	0
and	and	cc	and	and	0
about	about	p-acp	about	about	0
them	them	pno32	them	they	0
.	.	.	.	.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
the	the	dt	the	the	0
reuerend	reuerend	j-jn	reverend	reverend	0
Fathers	Fathers	n2	Father's	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whome	whome	ro-crq	whom	who	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
maketh	maketh	vvz	makes	make	0
choyce	choyce	n1	choice	choice	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
table	table	n1	table	table	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
renowme	renowme	n1	renown	renown	0
,	,	,	,	,	0
had	had	vhd	had	have	0
that	that	d	that	that	0
care	care	n1	care	care	0
as	as	p-acp	as	as	0
Bishop	Bishop	n1	Bishop	bishop	0
Hooper	Hooper	np1	Hooper	Hooper	0
,	,	,	,	,	0
and	and	cc	and	and	0
Bishop	Bishop	n1	Bishop	bishop	0
Latimer	Latimer	np1	Latimer	Latimer	0
had	had	vhd	had	have	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
people	people	n1	people	people	0
taught	taught	vvn	taught	teach	0
and	and	cc	and	and	0
instructed	instructed	vvn	instructed	instruct	0
in	in	p-acp	in	in	0
euerie	euerie	d	every	every	0
parish	parish	n1	parish	parish	0
throughout	throughout	p-acp	throughout	throughout	0
their	their	po32	their	their	0
Diocesse	Diocesse	n1	Diocese	diocese	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
selfesame	selfesame	d	selfsame	selfsame	0
care	care	n1	care	care	0
,	,	,	,	,	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
it	it	pn31	it	it	0
falleth	falleth	vvz	falls	fall	0
out	out	av	out	out	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
contrarie	contrarie	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
willes	willes	n2	wills	will	0
.	.	.	.	.	1
Most	Most	ds	Most	most	0
gentlemē	gentlemē	n2	gentlemen	gentleman	0
are	are	vbr	are	be	0
set	set	vvn	set	set	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
the	the	dt	the	the	0
worthinesse	worthinesse	n1	worthiness	worthiness	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
the	the	dt	the	the	0
glittering	glittering	j-vvg	glittering	glitter	0
shew	shew	n1	show	show	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
deceiueable	deceiueable	j	deceivable	deceivable	0
world	world	n1	world	world	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
vtterly	vtterly	av-j	utterly	utter	0
blinded	blinded	vvn	blinded	blind	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
togither	togither	av	together	together	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
corrupt	corrupt	j	corrupt	corrupt	0
affections	affections	n2	affections	affection	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
correctiō	correctiō	n1	correction	correction	0
or	or	cc	or	or	0
amendment	amendment	n1	amendment	amendment	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
abide	abide	vvi	abide	abide	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
any	any	d	any	any	0
reproofe	reproofe	n1	reproof	reproof	0
,	,	,	,	,	0
or	or	cc	or	or	0
counsell	counsell	n1	counsel	counsel	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
