AGainst	AGainst	p-acp	AGainst	against	0
were	were	vbdr	were	be	0
Committed	Committed	vvn	Committed	commit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Poultrey	Poultrey	n1	Poultrey	poultrey	0
Compter	Compter	n1	Compter	compter	0
about	about	p-acp	about	about	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Justice	Justice	n1	Justice	justice	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
bare	bare	j	bore	bare	0
Instance	Instance	n1	Instance	instance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Messenger	Messenger	n1	Messenger	messenger	0
:	:	:	:	:	0
The	The	dt	The	the	0
said	said	j-vvn	said	say	0
Justice	Justice	n1	Justice	justice	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
often	often	av	often	often	0
professing	professing	vvg	professing	profess	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
sorry	sorry	j	sorry	sorry	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
came	came	vvd	came	come	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
own	own	d	own	own	0
Losses	Losses	n2	Losses	loss	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
speak	speak	vvi	speak	speak	0
deeply	deeply	av-jn	deeply	deep	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
and	and	cc	and	and	0
Honesty	Honesty	n1	Honesty	honesty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
was	was	vbds	was	be	0
afraid	afraid	j	afraid	afraid	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
chid	chid	vvn	chid	chide	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
neglected	neglected	vvd	neglected	neglect	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
Messenger	Messenger	n1	Messenger	messenger	0
bid	bid	vvb	bid	bid	0
him	him	pno31	him	he	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
Divers	Divers	j	Diverse	diverse	0
other	other	j-jn	other	other	0
Expressions	Expressions	n2	Expressions	expression	0
of	of	pp-f	of	of	0
like	like	j	like	like	0
Nature	Nature	n1	Nature	nature	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
shews	shews	vvz	shows	show	0
the	the	dt	the	the	0
great	great	j	great	great	0
Force	Force	n1	Force	force	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
Confess'd	Confess'd	vvd	Confessed	confess	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
mouths	mouths	n2	mouths	mouth	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
Opposers	Opposers	n2	Opposers	opposer	0
.	.	.	.	.	1
I	I	pns11	I	i	0
was	was	vbds	was	be	0
also	also	av	also	also	0
inform'd	inform'd	vvn	informed	inform	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
Messenger	Messenger	n1	Messenger	messenger	0
had	had	vhd	had	have	0
given	given	vvn	given	give	0
direction	direction	n1	direction	direction	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Justice	Justice	n1	Justice	justice	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
to	to	pc-acp	to	to	0
Commit	Commit	vvi	Commit	commit	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
first	first	ord	first	first	0
time	time	n1	time	time	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
me	me	pno11	me	i	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Warrant	Warrant	vvb	Warrant	warrant	0
out	out	av	out	out	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
High	High	j	High	high	0
Treason	Treason	n1	Treason	treason	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
Trouble	Trouble	vvb	Trouble	trouble	0
they	they	pns32	they	they	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
given	given	vvn	given	give	0
the	the	dt	the	the	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
stice	stice	n1	stice	stice	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
knew	knew	vvd	knew	know	0
where	where	c-crq	where	where	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
found	found	vvn	found	find	0
me	me	pno11	me	i	0
themselves	themselves	px32	themselves	themselves	0
)	)	)	)	)	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
being	being	vbg	being	be	0
very	very	av	very	very	0
infirm	infirm	j	infirm	infirm	0
and	and	cc	and	and	0
weak	weak	j	weak	weak	0
of	of	pp-f	of	of	0
body	body	n1	body	body	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
long	long	j	long	long	0
sickness	sickness	n1	sickness	sickness	0
(	(	(	(	(	0
occasion'd	occasion'd	vvn	occasioned	occasion	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
ill	ill	j-jn	ill	ill	0
usage	usage	n1	usage	usage	0
)	)	)	)	)	0
was	was	vbds	was	be	0
unwilling	unwilling	j	unwilling	unwilling	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
Newgate	Newgate	np1	Newgate	Newgate	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
smugling	smugling	j-vvg	smuggling	smuggle	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
my	my	po11	my	my	0
Health	Health	n1	Health	health	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Design	Design	n1	Design	design	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
)	)	)	)	)	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Justice	Justice	n1	Justice	justice	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
thro'	thro'	p-acp	through	through	0
Ignorance	Ignorance	n1	Ignorance	ignorance	0
and	and	cc	and	and	0
Timerousness	Timerousness	n1	Timorousness	timorousness	0
,	,	,	,	,	0
wou'd	wou'd	vmd	would	will	0
certainly	certainly	av-j	certainly	certain	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
(	(	(	(	(	0
had	had	vhd	had	have	0
he	he	pns31	he	he	0
seen	seen	vvn	seen	see	0
me	me	pno11	me	i	0
)	)	)	)	)	0
tho	tho	cs	though	though	0
the	the	dt	the	the	0
book	book	n1	book	book	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
printed	printed	vvn	printed	print	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
David's	David's	npg1	David's	David	0
Psalms	Psalms	n2	Psalms	psalm	0
.	.	.	.	.	1
This	This	d	This	this	0
Report	Report	n1	Report	report	0
was	was	vbds	was	be	0
on	on	p-acp	on	on	0
Saturday	Saturday	np1	Saturday	Saturday	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Monday	Monday	np1	Monday	Monday	0
following	following	vvg	following	follow	0
I	I	pns11	I	i	0
went	went	vvd	went	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Secretaries	Secretaries	n2	Secretary's	secretary	0
Office	Office	n1	Office	office	0
to	to	p-acp	to	to	0
surren	surren	n1	surren	surren	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Warrant	Warrant	vvb	Warrant	warrant	0
of	of	pp-f	of	of	0
High	High	j	High	high	0
Treason	Treason	n1	Treason	treason	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
Enquiry	Enquiry	n1	Enquiry	enquiry	0
,	,	,	,	,	0
found	found	vvd	found	find	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
Warrant	Warrant	vvb	Warrant	warrant	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
High	High	j	High	high	0
Treason	Treason	n1	Treason	treason	0
;	;	;	;	;	0
Sir	Sir	n1	Sir	sir	0
William	William	np1	William	William	0
Trumball's	Trumball's	npg1-n	Trumball's	trumball	0
Secre	Secre	n-jn	Secre	secret	0
∣	∣	sy	∣	∣	0
tary	tary	vvb	tarry	tarry	0
making	making	vvg	making	make	0
a	a	dt	a	a	0
Jest	Jest	n1	Jest	jest	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
told	told	vvd	told	tell	0
me	me	pno11	me	i	0
,	,	,	,	,	0
'twas	'twas	pn31|vbds	'twas	it|be	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
Messenger's	Messenger's	ng1	Messenger's	messenger	0
mistake	mistake	n1	mistake	mistake	0
(	(	(	(	(	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
get	get	vvi	get	get	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
amine	amine	p-acp|po11	amine	on|my	0
the	the	dt	the	the	0
Messenger	Messenger	n1	Messenger	messenger	0
about	about	p-acp	about	about	0
it	it	pn31	it	it	0
)	)	)	)	)	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
against	against	p-acp	against	against	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Office	Office	n1	Office	office	0
,	,	,	,	,	0
was	was	vbds	was	be	0
only	only	av-j	only	only	0
upon	upon	p-acp	upon	upon	0
Suspicion	Suspicion	n1	Suspicion	suspicion	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
(	(	(	(	(	0
so	so	av	so	so	0
the	the	dt	the	the	0
High	High	j	High	high	0
Treason	Treason	n1	Treason	treason	0
was	was	vbds	was	be	0
fallen	fallen	vvn	fallen	fall	0
only	only	av-j	only	only	0
to	to	p-acp	to	to	0
Suspicion	Suspicion	n1	Suspicion	suspicion	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Misde	Misde	vvn	Misde	misde	0
∣	∣	sy	∣	∣	0
meanour	meanour	n1	meanour	meanour	0
)	)	)	)	)	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
submit	submit	vvi	submit	submit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
confin'd	confin'd	vvn	confined	confine	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Messenger's	Messenger's	ng1	Messenger's	messenger	0
Custody	Custody	n1	Custody	custody	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
accordingly	accordingly	av-vvg	accordingly	accord	0
done	done	vdn	done	do	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
some	some	d	some	some	0
days	days	n2	days	day	0
I	I	pns11	I	i	0
got	got	vvd	god	get	0
a	a	dt	a	a	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
War	War	n1	War	war	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
for	for	c-acp	for	for	0
my	my	po11	my	my	0
Commitment	Commitment	n1	Commitment	commitment	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
upon	upon	p-acp	upon	upon	0
Suspicion	Suspicion	n1	Suspicion	suspicion	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
told	told	vvn	told	tell	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Office	Office	n1	Office	office	0
)	)	)	)	)	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
Publishing	Publishing	vvg	Publishing	publish	0
and	and	cc	and	and	0
Dispersing	Dispersing	vvg	Dispersing	disperse	0
a	a	dt	a	a	0
Seditious	Seditious	j	Seditious	seditious	0
and	and	cc	and	and	0
Scandalous	Scandalous	j	Scandalous	scandalous	0
Libel	Libel	n1	Libel	libel	0
against	against	p-acp	against	against	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
;	;	;	;	;	0
without	without	p-acp	without	without	0
Naming	Naming	vvg	Naming	name	0
what	what	r-crq	what	what	0
Libel	Libel	n1	Libel	libel	0
,	,	,	,	,	0
or	or	cc	or	or	0
mentioning	mentioning	vvg	mentioning	mention	0
its	its	po31	its	its	0
Title	Title	n1	Title	title	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Warrant	Warrant	vvb	Warrant	warrant	0
.	.	.	.	.	1
The	The	dt	The	the	0
Warrant	Warrant	vvb	Warrant	warrant	0
also	also	av	also	also	0
shews	shews	vvz	shows	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
'twas	'twas	pn31|vbds	'twas	it|be	0
drawn	drawn	vvn	drawn	draw	0
after	after	p-acp	after	after	0
I	I	pns11	I	i	0
surrender'd	surrender'd	vvd	surrendered	surrender	0
my	my	po11	my	my	0
self	self	n1	self	self	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
begins	begins	vvz	begins	begin	0
thus	thus	av	thus	thus	0
,	,	,	,	,	0
These	These	d	These	these	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
His	His	po31	His	his	0
Majesties	Majesties	ng1	Majesties	majesty	0
Name	Name	n1	Name	name	0
to	to	pc-acp	to	to	0
require	require	vvi	require	require	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
in	in	p-acp	in	in	0
safe	safe	j	safe	safe	0
Custo	Custo	n1	Custo	custo	0
∣	∣	sy	∣	∣	0
dy	dy	vvb	die	die	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Whereas	Whereas	cs	Whereas	whereas	0
another	another	j-jn	another	another	0
Warrant	Warrant	vvb	Warrant	warrant	0
directed	directed	vvd	directed	direct	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Messenger	Messenger	n1	Messenger	messenger	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
apprehend	apprehend	vvi	apprehend	apprehend	0
any	any	d	any	any	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
commands	commands	vvz	commands	command	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
and	and	cc	and	and	0
take	take	vvi	take	take	0
a	a	dt	a	a	0
Constable	Constable	n1	Constable	constable	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
assistance	assistance	n1	assistance	assistance	0
,	,	,	,	,	0
and	and	cc	and	and	0
seize	seize	vvi	seize	seize	0
or	or	cc	or	or	0
attach	attach	vvi	attach	attach	0
the	the	dt	the	the	0
Body	Body	n1	Body	body	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Papers	Papers	n2	Papers	paper	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Secretary	Secretary	n1	Secretary	secretary	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Exa	Exa	fw-la	Exa	exa	0
∣	∣	sy	∣	∣	0
mined	mined	j-vvn	mined	mine	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
By	By	p-acp	By	by	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
appears	appears	vvz	appears	appear	0
what	what	r-crq	what	what	0
Drudgery	Drudgery	n1	Drudgery	drudgery	0
was	was	vbds	was	be	0
design'd	design'd	vvn	designed	design	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
Timerous	Timerous	j	Timorous	timorous	0
Justice	Justice	n1	Justice	justice	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
to	to	pc-acp	to	to	0
commit	commit	vvi	commit	commit	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
Newgate	Newgate	np1	Newgate	Newgate	0
for	for	p-acp	for	for	0
High	High	j	High	high	0
Treason	Treason	n1	Treason	treason	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Ruin	Ruin	vvi	Ruin	ruin	0
my	my	po11	my	my	0
Health	Health	n1	Health	health	0
without	without	p-acp	without	without	0
Warrant	Warrant	vvb	Warrant	warrant	0
,	,	,	,	,	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
or	or	cc	or	or	0
Sence	Sence	n1	Sense	sense	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
I	I	pns11	I	i	0
continued	continued	vvd	continued	continue	0
a	a	dt	a	a	0
Prisoner	Prisoner	n1	Prisoner	prisoner	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Messenger's	Messenger's	ng1	Messenger's	messenger	0
Cu	Cu	zz	Cu	cu	0
∣	∣	sy	∣	∣	0
stody	stody	n1	stody	stody	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
26th	26th	ord	26th	26th	0
October	October	np1	October	October	0
1696.	1696.	crd	1696.	1696.	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
29th	29th	ord	29th	29th	0
Ja	Ja	fw-la	Ja	ja	0
∣	∣	sy	∣	∣	0
nuary	nuary	n1	nuary	nuary	0
following	following	vvg	following	follow	0
,	,	,	,	,	0
being	being	vbg	being	be	0
3	3	crd	3	3	0
months	months	n2	months	month	0
and	and	cc	and	and	0
3	3	crd	3	3	0
days	days	n2	days	day	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
endangering	endangering	n-vvg	endangering	endanger	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
by	by	p-acp	by	by	0
bad	bad	j	bad	bad	0
Diet	Diet	n1	Diet	diet	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
then	then	av	then	then	0
discharg'd	discharg'd	vvn	discharged	discharge	0
,	,	,	,	,	0
giving	giving	vvg	giving	give	0
a	a	dt	a	a	0
Recognizance	Recognizance	n1	Recognizance	recognizance	0
of	of	pp-f	of	of	0
500	500	crd	500	500	0
l.	l.	n1	l.	l.	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
the	the	dt	the	the	0
first	first	ord	first	first	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
next	next	ord	next	next	0
Term.	Term.	np1	Term.	Term.	1
So	So	av	So	so	0
I	I	pns11	I	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
serv'd	serv'd	vvn	served	serve	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
discover'd	discover'd	vvn	discovered	discover	0
,	,	,	,	,	0
and	and	cc	and	and	0
detected	detected	vvn	detected	detect	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Utter	Utter	j	Utter	utter	0
Enemies	Enemies	n2	Enemies	enemy	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
his	his	po31	his	his	0
People	People	n1	People	people	0
,	,	,	,	,	0
am	am	vbm	am	be	0
now	now	av	now	now	0
Cited	Cited	vvn	Cited	cite	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Criminal	Criminal	j-jn	Criminal	criminal	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
pointing	pointing	vvg	pointing	point	0
