Madam	Madam	n1	Madam	madam	0
Nothing	Nothing	pix	Nothing	nothing	0
doth	doth	vdz	does	do	0
spring	spring	vvi	spring	spring	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Production	Production	n1	Production	production	0
is	is	vbz	is	be	0
so	so	av	so	so	0
unseasonable	unseasonable	j	unseasonable	unseasonable	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
runs	runs	vvz	runs	run	0
into	into	p-acp	into	into	0
such	such	d	such	such	0
wild	wild	j	wild	wild	0
Seeds	Seeds	n2	Seeds	seed	0
of	of	pp-f	of	of	0
Errour	Errour	n1	Error	error	0
,	,	,	,	,	0
and	and	cc	and	and	0
Licentiousness	Licentiousness	n1	Licentiousness	licentiousness	0
,	,	,	,	,	0
that	that	cst	that	that	0
raunting	raunting	j-vvg	ranting	rant	0
Fals	Fals	vvz	Falls	fall	0
∣	∣	sy	∣	∣	0
hood	hood	n1	hood	hood	0
will	will	n1	will	will	0
put	put	vvi	put	put	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Face	Face	n1	Face	face	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
Im	Im	p-acp	Im	in	0
∣	∣	sy	∣	∣	0
pudence	pudence	n1	pudence	pudence	0
will	will	vmb	will	will	0
pass	pass	vvi	pass	pass	0
for	for	p-acp	for	for	0
good	good	j	good	good	0
Manners	Manners	n2	Manners	manner	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
fowlest	fowlest	js	foulest	foul	0
deformities	deformities	n2	deformities	deformity	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Beauties	Beauties	n2	Beauty's	beauty	0
.	.	.	.	.	1
Education	Education	n1	Education	education	0
is	is	vbz	is	be	0
that	that	d	that	that	0
Noble	Noble	j	Noble	noble	0
,	,	,	,	,	0
and	and	cc	and	and	0
unwavering	unwavering	j	unwavering	unwavering	0
Light	Light	n1	Light	light	0
which	which	r-crq	which	which	0
abundantly	abundantly	av-j	abundantly	abundant	0
doth	doth	vdz	does	do	0
comfort	comfort	vvi	comfort	comfort	0
and	and	cc	and	and	0
confirm	confirm	vvi	confirm	confirm	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
faithfully	faithfully	av-j	faithfully	faithful	0
admonish	admonish	vvi	admonish	admonish	0
,	,	,	,	,	0
and	and	cc	and	and	0
direct	direct	vvb	direct	direct	0
us	us	pno12	us	we	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
although	although	cs	although	although	0
the	the	dt	the	the	0
Experience	Experience	n1	Experience	experience	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Practise	Practise	n1	practice	practice	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
Crown	Crown	vvi	Crown	crown	0
old	old	j	old	old	0
Age	Age	n1	Age	age	0
with	with	p-acp	with	with	0
Happiness	Happiness	n1	Happiness	happiness	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Youth	Youth	n1	Youth	youth	0
that	that	cst	that	that	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
seasoned	seasoned	vvn	seasoned	season	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Principles	Principles	n2	Principles	principle	0
of	of	pp-f	of	of	0
Know	Know	vvb	Know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
.	.	.	.	.	1
Youth	Youth	n1	Youth	youth	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
tender	tender	j	tender	tender	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
tractable	tractable	j	tractable	tractable	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
apt	apt	j	apt	apt	0
to	to	p-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
cieve	cieve	vvb	cieve	cieve	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
retain	retain	vvi	retain	retain	0
Instructions	Instructions	n2	Instructions	instruction	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Infelicity	Infelicity	n1	Infelicity	infelicity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
Natures	Natures	n2	Nature's	nature	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
soonest	soonest	av-s	soonest	soon	0
wrought	wrought	vvn	wrought	wrought	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
female	female	j-jn	female	female	0
Sex	Sex	n1	Sex	sex	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
delicate	delicate	j	delicate	delicate	0
Constitution	Constitution	n1	Constitution	constitution	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Masculine	Masculine	j	Masculine	masculine	0
,	,	,	,	,	0
is	is	vbz	is	be	0
exposed	exposed	vvn	exposed	expose	0
to	to	p-acp	to	to	0
greater	greater	jc	greater	great	0
Dangers	Dangers	n2	Dangers	danger	0
of	of	pp-f	of	of	0
Temptation	Temptation	n1	Temptation	temptation	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
by	by	p-acp	by	by	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
Complexion	Complexion	n1	Complexion	complexion	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
purer	purer	jc	purer	pure	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
much	much	av-d	much	much	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
subject	subject	j-jn	subject	subject	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
stained	stained	vvn	stained	stain	0
;	;	;	;	;	0
And	And	cc	And	and	0
,	,	,	,	,	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
Beauties	Beauties	n2	Beauty's	beauty	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
secret	secret	j-jn	secret	secret	0
Flattery	Flattery	n1	Flattery	flattery	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
tempt	tempt	vvi	tempt	tempt	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
whiles	whiles	cs	while	while	0
they	they	pns32	they	they	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
commended	commended	vvn	commended	commend	0
,	,	,	,	,	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
begin	begin	vvi	begin	begin	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seduced	seduced	vvn	seduced	seduce	0
.	.	.	.	.	1
Madam	Madam	n1	Madam	madam	0
:	:	:	:	:	0
These	These	d	These	these	0
Considerations	Considerations	n2	Considerations	consideration	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
like	like	vvb	like	like	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
have	have	vhb	have	have	0
prevai	prevai	n1	prevai	prevai	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
undertake	undertake	vvi	undertake	undertake	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Education	Education	n1	Education	education	0
of	of	pp-f	of	of	0
young	young	j	young	young	0
Gentlewomen	Gentlewomen	n2	Gentlewomen	gentlewoman	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
will	will	vmb	will	will	0
prove	prove	vvi	prove	prove	0
as	as	p-acp	as	as	0
profitable	profitable	j	profitable	profitable	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
found	found	vvn	found	find	0
it	it	pn31	it	it	0
difficult	difficult	j	difficult	difficult	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
although	although	cs	although	although	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
extant	extant	j	extant	extant	0
in	in	p-acp	in	in	0
Greek	Greek	jp	Greek	greek	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
lan	lan	zz	lan	lan	0
∣	∣	sy	∣	∣	0
guages	guages	n1	guages	guages	0
,	,	,	,	,	0
many	many	d	many	many	0
excellent	excellent	j	excellent	excellent	0
Books	Books	n2	Books	book	0
concern	concern	vvb	concern	concern	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
the	the	cs	the	than	0
Institution	Institution	n1	Institution	institution	0
of	of	pp-f	of	of	0
Youth	Youth	n1	Youth	youth	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
have	have	vhb	have	have	0
read	read	vvn	read	read	0
any	any	d	any	any	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
precisely	precisely	av-j	precisely	precise	0
treat	treat	vvb	treat	treat	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Education	Education	n1	Education	education	0
of	of	pp-f	of	of	0
Gentle	Gentle	j	Gentle	gentle	0
women	women	n2	women	woman	0
.	.	.	.	.	1
I	I	pns11	I	i	0
here	here	av	here	here	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
prefer	prefer	vvi	prefer	prefer	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Ac	Ac	fw-la	Ac	ac	0
∣	∣	sy	∣	∣	0
ceptance	ceptance	n1	ceptance	ceptance	0
,	,	,	,	,	0
and	and	cc	and	and	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
growing	growing	j-vvg	growing	grow	0
.	.	.	.	.	1
Honour	Honour	n1	Honour	honour	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Fathers	Fathers	ng1	Father's	father	0
House	House	n1	House	house	0
,	,	,	,	,	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
accomplished	accomplished	j-vvn	accomplished	accomplish	0
Daughters	Daughters	n2	Daughters	daughter	0
,	,	,	,	,	0
not	not	xx	not	not	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
needeth	needeth	vvz	needs	need	0
any	any	d	any	any	0
Precepts	Precepts	n2	Precepts	precept	0
,	,	,	,	,	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
ving	ving	vhg	ving	ve	0
so	so	av	so	so	0
Incomparable	Incomparable	j	Incomparable	incomparable	0
an	an	dt	and	a	0
Example	Example	n1	Example	example	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
making	making	vvg	making	make	0
it	it	pn31	it	it	0
her	her	po31	her	her	0
business	business	n1	business	business	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
you	you	pn22	you	you	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
may	may	vmb	may	may	0
prefer	prefer	vvi	prefer	prefer	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
their	their	po32	their	their	0
Happiness	Happiness	n1	Happiness	happiness	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
Her	Her	pno31	Her	she	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Community	Community	n1	Community	community	0
of	of	pp-f	of	of	0
Practise	Practise	n1	practice	practice	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Benefit	Benefit	n1	Benefit	benefit	0
of	of	pp-f	of	of	0
Instructions	Instructions	n2	Instructions	instruction	0
,	,	,	,	,	0
some	some	d	some	some	0
Credit	Credit	n1	Credit	credit	0
may	may	vmb	may	may	0
peradventure	peradventure	av	peradventure	peradventure	0
arrive	arrive	vvi	arrive	arrive	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
rude	rude	j	rude	rude	0
Indea	Indea	n1	Indea	indea	0
∣	∣	sy	∣	∣	0
vours	vours	n2	vours	vour	0
of	of	pp-f	of	of	0
Him	Him	pno31	Him	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
Feb.	Feb.	np1	Feb.	Feb.	0
10th	10th	ord	10th	10th	0
663	663	crd	663	663	0
/	/	/	/	/	0
4.	4.	crd	4.	4.	1
