Right	Right	av-jn	Right	right	0
years	years	n2	years	year	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
rarely	rarely	av-j	rarely	rare	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
Publick	Publick	j	Public	public	0
been	been	vbn	been	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
proclaim	proclaim	vvi	proclaim	proclaim	0
those	those	d	those	those	0
glad	glad	j	glad	glad	0
tydings	tydings	n2	tidings	tiding	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
mouth	mouth	n1	mouth	mouth	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
my	my	po11	my	my	0
case	case	n1	case	case	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
somewhat	somewhat	av	somewhat	somewhat	0
different	different	j	different	different	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
old	old	j	old	old	0
Priest	Priest	n1	Priest	priest	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
his	his	po31	his	his	0
tongue	tongue	n1	tongue	tongue	0
was	was	vbds	was	be	0
tied	tied	vvn	tied	tie	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
fidelity	fidelity	n1	fidelity	fidelity	0
,	,	,	,	,	0
mine	mine	png11	mine	i	0
is	is	vbz	is	be	0
restrained	restrained	vvn	restrained	restrain	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
fidelity	fidelity	n1	fidelity	fidelity	0
;	;	;	;	;	0
his	his	po31	his	his	0
because	because	p-acp	because	because	0
he	he	pns31	he	he	0
believed	believed	vvd	believed	believe	0
not	not	xx	not	not	0
,	,	,	,	,	0
mine	mine	png11	mine	i	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
believe	believe	vvi	believe	believe	0
,	,	,	,	,	0
and	and	cc	and	and	0
testifie	testifie	vvi	testify	testify	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
that	that	cst	that	that	0
those	those	d	those	those	0
things	things	n2	things	thing	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
believe	believe	vvi	believe	believe	0
are	are	vbr	are	be	0
true	true	j	true	true	0
.	.	.	.	.	1
A	A	dt	A	a	0
draught	draught	n1	draught	draught	0
whereof	whereof	c-crq	whereof	whereof	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
fully	fully	av-j	fully	full	0
delineated	delineated	vvn	delineated	delineate	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
silent	silent	j	silent	silent	0
alwayes	alwayes	av	always	always	0
,	,	,	,	,	0
was	was	vbds	was	be	0
pain	pain	n1	pain	pain	0
and	and	cc	and	and	0
grief	grief	n1	grief	grief	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
while	while	cs	while	while	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
thus	thus	av	thus	thus	0
musing	musing	vvg	musing	muse	0
,	,	,	,	,	0
I	I	pns11	I	i	0
called	called	vvd	called	call	0
for	for	p-acp	for	for	0
writing	writing	vvg	writing	write	0
Tables	Tables	n2	Tables	table	0
,	,	,	,	,	0
and	and	cc	and	and	0
spake	spake	vvd	spoke	speak	0
thus	thus	av	thus	thus	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
pen	pen	n1	pen	pen	0
,	,	,	,	,	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
than	than	av	than	then	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
before	before	a-acp	before	before	0
spake	spake	vvd	spoke	speak	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
Tongue	Tongue	n1	Tongue	tongue	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
pen	pen	n1	pen	pen	0
and	and	cc	and	and	0
tongue	tongue	n1	tongue	tongue	0
offend	offend	vvi	offend	offend	0
too	too	av	too	too	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
great	great	j	great	great	0
strait	strait	n1	strait	strait	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
proclaim	proclaim	vvi	proclaim	proclaim	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
:	:	:	:	:	0
To	To	p-acp	To	to	0
which	which	r-crq	which	which	0
Office	Office	n1	Office	office	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
called	called	vvn	called	call	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
tremble	tremble	vvb	tremble	tremble	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
Vae	Vae	fw-la	Vae	vae	0
,	,	,	,	,	0
Wo	Wo	n1	Woe	woe	0
is	is	vbz	is	be	0
me	me	pno11	me	i	0
If	If	cs	If	if	0
I	I	pns11	I	i	0
preach	preach	vvb	preach	preach	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
shake	shake	vvb	shake	shake	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
fearful	fearful	j	fearful	fearful	0
commination	commination	n1	commination	commination	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
:	:	:	:	:	0
If	If	cs	If	if	0
the	the	dt	the	the	0
Watchman	Watchman	n1	Watchman	watchman	0
see	see	vvb	see	see	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
come	come	vvb	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
blow	blow	vvi	blow	blow	0
the	the	dt	the	the	0
Trumpet	Trumpet	n1	Trumpet	trumpet	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
people	people	n1	people	people	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
warned	warned	vvn	warned	warn	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
come	come	vvb	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
any	any	d	any	any	0
person	person	n1	person	person	0
from	from	p-acp	from	from	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
iniquity	iniquity	n1	iniquity	iniquity	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
his	his	po31	his	his	0
blood	blood	n1	blood	blood	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
require	require	vvi	require	require	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Watchmans	Watchmans	ng1	Watchman's	watchman	0
hand	hand	n1	hand	hand	0
.	.	.	.	.	1
Nunquid	Nunquid	np1	Nunquid	Nunquid	0
ego	ego	fw-la	ego	ego	0
scripsi	scripsi	fw-la	scripsi	scripsi	0
?	?	?	?	?	0
nunquid	nunquid	fw-la	nunquid	nunquid	0
delere	delere	n1	delere	delere	0
possum	possum	fw-la	possum	possum	0
?	?	?	?	?	1
Did	Did	vdd	Did	do	0
I	I	pns11	I	i	0
write	write	vvi	write	write	0
these	these	d	these	these	0
words	words	n2	words	word	0
?	?	?	?	?	0
can	can	vmb	can	can	0
I	I	pns11	I	i	0
blot	blot	vvi	blot	blot	0
them	them	pno32	them	they	0
out	out	av	out	out	0
?	?	?	?	?	1
If	If	cs	If	if	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
man	man	n1	man	man	0
dare	dare	vvb	dare	dare	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
submit	submit	vvb	submit	submit	0
and	and	cc	and	and	0
yield	yield	vvi	yield	yield	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
silent	silent	j	silent	silent	0
and	and	cc	and	and	0
silenced	silenced	vvn	silenced	silence	0
;	;	;	;	;	0
otherwise	otherwise	av	otherwise	otherwise	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
speak	speak	vvi	speak	speak	0
.	.	.	.	.	1
Speak	Speak	vvb	Speak	speak	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
this	this	d	this	this	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
some	some	d	some	some	0
years	years	n2	years	year	0
since	since	c-acp	since	since	0
earnestly	earnestly	av-j	earnestly	earnest	0
pressed	pressed	vvn	pressed	press	0
by	by	p-acp	by	by	0
learned	learned	j	learned	learned	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
even	even	av	even	even	0
when	when	c-crq	when	when	0
times	times	n2	times	time	0
were	were	vbdr	were	be	0
calm	calm	j-jn	calm	calm	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
at	at	p-acp	at	at	0
Unity	Unity	n1	Unity	unity	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
profess	profess	vvb	profess	profess	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
deaf	deaf	j	deaf	deaf	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
motion	motion	n1	motion	motion	0
,	,	,	,	,	0
being	being	vbg	being	be	0
conscious	conscious	j	conscious	conscious	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
own	own	d	own	own	0
weak	weak	j	weak	weak	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
and	and	cc	and	and	0
insufficiency	insufficiency	n1	insufficiency	insufficiency	0
,	,	,	,	,	0
esteeming	esteeming	vvg	esteeming	esteem	0
my	my	po11	my	my	0
self	self	n1	self	self	0
unworthy	unworthy	j	unworthy	unworthy	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
learned	learned	j	learned	learned	0
and	and	cc	and	and	0
judicious	judicious	j	judicious	judicious	0
Clergy	Clergy	n1	Clergy	clergy	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
provoked	provoked	vvn	provoked	provoke	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
reproaches	reproaches	n2	reproaches	reproach	0
cast	cast	vvn	cast	cast	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
silent	silent	j	silent	silent	0
and	and	cc	and	and	0
silenced	silenced	vvn	silenced	silence	0
Ministers	Ministers	n2	Ministers	minister	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
scurrilous	scurrilous	j	scurrilous	scurrilous	0
and	and	cc	and	and	0
factious	factious	j	factious	factious	0
generation	generation	n1	generation	generation	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
against	against	p-acp	against	against	0
ejected	ejected	j-vvn	ejected	eject	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
re	re	fw-it	re	re	0
∣	∣	sy	∣	∣	0
proach	proach	vvb	proach	proach	0
our	our	po12	our	our	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
and	and	cc	and	and	0
object	object	vvi	object	object	0
our	our	po12	our	our	0
fear	fear	n1	fear	fear	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
no	no	dx	no	no	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
contend	contend	vvi	contend	contend	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
once	once	a-acp	once	once	0
delivered	delivered	vvn	delivered	deliver	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
and	and	cc	and	and	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
proclaim	proclaim	vvi	proclaim	proclaim	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
step	step	vvi	step	step	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
,	,	,	,	,	0
and	and	cc	and	and	0
preach	preach	vvi	preach	preach	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
oppose	oppose	vvi	oppose	oppose	0
and	and	cc	and	and	0
contradict	contradict	vvi	contradict	contradict	0
the	the	dt	the	the	0
Edicts	Edicts	n2	Edicts	edict	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
in	in	p-acp	in	in	0
power	power	n1	power	power	0
.	.	.	.	.	1
A	A	dt	A	a	0
grave	grave	j	grave	grave	0
Divine	Divine	j-jn	Divine	divine	0
hath	hath	vhz	hath	have	0
well	well	av	well	well	0
observed	observed	vvn	observed	observe	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
their	their	po32	their	their	0
heat	heat	n1	heat	heat	0
ariseth	ariseth	vvz	arises	arise	0
not	not	xx	not	not	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
affection	affection	n1	affection	affection	0
they	they	pns32	they	they	0
bear	bear	vvb	bear	bear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Glory	Glory	n1	Glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
advance	advance	vvi	advance	advance	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
salvation	salvation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
declared	declared	vvn	declared	declare	0
their	their	po32	their	their	0
Malignity	Malignity	n1	Malignity	malignity	0
and	and	cc	and	and	0
Inconformity	Inconformity	n1	Inconformity	inconformity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
present	present	n1	present	present	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
vernment	vernment	n1	vernment	vernment	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
sorry	sorry	j	sorry	sorry	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
more	more	dc	more	more	0
company	company	n1	company	company	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
stop	stop	vvi	stop	stop	0
the	the	dt	the	the	0
mouths	mouths	n2	mouths	mouth	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
my	my	po11	my	my	0
Apology	Apology	n1	Apology	apology	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
that	that	d	that	that	0
great	great	j	great	great	0
and	and	cc	and	and	0
Learned	Learned	j	Learned	learned	0
Dr.	Dr.	n1	Dr.	dr.	1
Reinolds	Reinolds	np1	Reinolds	Reinolds	0
made	made	vvd	made	make	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
case	case	n1	case	case	0
,	,	,	,	,	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
vangelizo	vangelizo	fw-it	vangelizo	vangelizo	0
manu	manu	fw-la	manu	manu	0
&	&	cc	&	and	0
scriptione	scriptione	fw-la	scriptione	scriptione	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
profess	profess	vvb	profess	profess	0
was	was	vbds	was	be	0
one	one	crd	one	one	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hastned	hastned	vvd	hastened	hasten	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
this	this	d	this	this	0
Edition	Edition	n1	Edition	edition	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
another	another	n-jn	another	another	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
preceded	preceded	vvd	preceded	precede	0
this	this	d	this	this	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
exposed	exposed	vvn	exposed	expose	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
view	view	n1	view	view	0
an	an	dt	and	a	0
Exposition	Exposition	n1	Exposition	exposition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church-Catechism	Church-Catechism	n1	Church-Catechism	church-catechism	0
,	,	,	,	,	0
and	and	cc	and	and	0
composed	composed	vvd	composed	compose	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
Brevity	Brevity	n1	Brevity	brevity	0
and	and	cc	and	and	0
perspicuity	perspicuity	n1	perspicuity	perspicuity	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
dilate	dilate	vvi	dilate	dilate	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Myste	Myste	n1	Mist	mist	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
proper	proper	j	proper	proper	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
a	a	dt	a	a	0
Breviary	Breviary	n1	Breviary	breviary	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
unfolded	unfolded	vvn	unfolded	unfold	0
I	I	pns11	I	i	0
held	held	vvd	held	hold	0
it	it	pn31	it	it	0
necessary	necessary	j	necessary	necessary	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Depths	Depths	n2	Depths	depth	0
especially	especially	av-j	especially	especial	0
lie	lie	vvb	lie	lie	0
couched	couched	vvn	couched	couch	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
known	known	vvn	known	know	0
,	,	,	,	,	0
I	I	pns11	I	i	0
set	set	vvb	set	set	0
my	my	po11	my	my	0
self	self	n1	self	self	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
work	work	n1	work	work	0
,	,	,	,	,	0
contriving	contriving	vvg	contriving	contrive	0
my	my	po11	my	my	0
Meditations	Meditations	n2	Meditations	meditation	0
into	into	p-acp	into	into	0
Ser	Ser	np1	Ser	Ser	0
∣	∣	sy	∣	∣	0
mons	mons	fw-la	mons	mons	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
men	men	n2	men	man	0
nowadayes	nowadayes	av	nowadays	nowadays	0
are	are	vbr	are	be	0
fallen	fallen	vvn	fallen	fall	0
into	into	p-acp	into	into	0
adoration	adoration	n1	adoration	adoration	0
:	:	:	:	:	0
These	These	d	These	these	0
now	now	av	now	now	0
no	no	av-dx	no	no	0
less	less	av-dc	less	less	0
being	being	vbg	being	be	0
made	made	vvn	made	make	0
an	an	dt	and	a	0
Idol	Idol	n1	Idol	idol	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
old	old	j	old	old	0
Liturgy	Liturgy	n1	Liturgy	liturgy	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
of	of	pp-f	of	of	0
Spain	Spain	np1	Spain	Spain	0
,	,	,	,	,	0
I	I	pns11	I	i	0
assure	assure	vvb	assure	assure	0
my	my	po11	my	my	0
self	self	n1	self	self	0
you	you	pn22	you	you	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
unacquainted	unacquainted	j	unacquainted	unacquainted	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
common	common	j	common	common	0
proverb	proverb	n1	proverb	proverb	0
,	,	,	,	,	0
Quien	Quien	vvn	Quien	quien	0
mal	mal	fw-fr	mal	mal	0
en	en	fw-fr	en	en	0
hrna	hrna	fw-la	hrna	hrna	0
,	,	,	,	,	0
saca	saca	fw-la	saca	saca	0
los	los	fw-la	los	los	0
panes	panes	n2	panes	pane	0
tuertos	tuertos	fw-la	tuertos	tuertos	0
,	,	,	,	,	0
i	i	uh	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	1
He	He	pns31	He	he	0
that	that	cst	that	that	0
sets	sets	vvz	sets	set	0
his	his	po31	his	his	0
bread	bread	n1	bred	bread	0
ill	ill	av-jn	ill	ill	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Oven	Oven	n1	Oven	oven	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
wry-mouth'd	wry-mouth'd	j	wry-mouthed	wry-mouthed	0
loaves	loaves	n2	loaves	loaf	0
.	.	.	.	.	1
A	A	dt	A	a	0
care	care	n1	care	care	0
then	then	av	then	then	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
