RIght	RIght	av-jn	RIght	right	0
and	and	cc	and	and	0
honour	honour	vvi	honour	honour	0
all	all	d	all	all	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
know	know	vvi	know	know	0
are	are	vbr	are	be	0
beloued	beloued	vvn	beloved	belove	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Highnesse	Highnesse	n1	Highness	highness	0
,	,	,	,	,	0
specially	specially	av-j	specially	special	0
whom	whom	r-crq	whom	who	0
God	God	n1	God	god	0
hath	hath	vhz	hath	have	0
called	called	vvn	called	call	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
and	and	cc	and	and	0
attend	attend	vvi	attend	attend	0
his	his	po31	his	his	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
neerely	neerely	av-j	nearly	near	0
by	by	p-acp	by	by	0
calling	calling	vvg	calling	call	0
they	they	pns32	they	they	0
stand	stand	vvb	stand	stand	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
entirely	entirely	av-j	entirely	entire	0
shall	shall	vmb	shall	shall	0
mine	mine	po11	mine	my	0
affection	affection	n1	affection	affection	0
be	be	vbb	be	be	0
toward	toward	p-acp	towards	towards	0
thē	thē	pno32	them	they	0
.	.	.	.	.	1
Among	Among	p-acp	Among	among	0
these	these	d	these	these	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
honou	honou	j	honou	honou	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
one	one	crd	one	one	0
;	;	;	;	;	0
so	so	av	so	so	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
reason	reason	vvi	reason	reason	0
why	why	c-crq	why	why	0
these	these	d	these	these	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
loue	loue	vvb	love	love	0
you	you	pn22	you	you	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
thanke	thanke	vvi	thank	thank	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
preferment	preferment	n1	preferment	preferment	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
fidelity	fidelity	n1	fidelity	fidelity	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
these	these	d	these	these	0
foure	foure	crd	foure	four	0
and	and	cc	and	and	0
twentie	twentie	crd	twentie	twenty	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
deserued	deserued	vvn	deserved	deserve	0
the	the	dt	the	the	0
commendation	commendation	n1	commendation	commendation	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
faithfull	faithfull	j	faithful	faithful	0
seruant	seruant	n1	servant	servant	0
,	,	,	,	,	0
and	and	cc	and	and	0
encrease	encrease	n1	increase	increase	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Masters	Masters	n2	Master's	master	0
fauourable	fauourable	j	favourable	favourable	0
affection	affection	n1	affection	affection	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
common	common	j	common	common	0
speech	speech	n1	speech	speech	0
,	,	,	,	,	0
that	that	cst	that	that	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
miliaritie	miliaritie	n1	miliaritie	miliaritie	0
breeds	breeds	vvz	breeds	breed	0
contempt	contempt	n1	contempt	contempt	0
,	,	,	,	,	0
&	&	cc	&	and	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
things	things	n2	things	thing	0
by	by	p-acp	by	by	0
consuetude	consuetude	vvn	consuetude	consuetude	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
come	come	vvi	come	come	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
regarded	regarded	vvn	regarded	regard	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
holds	holds	vvz	holds	hold	0
not	not	xx	not	not	0
alwayes	alwayes	av	always	always	0
true	true	j	true	true	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
a	a	dt	a	a	0
knowne	knowne	j-vvn	known	know	0
&	&	cc	&	and	0
tried	tried	vvn	tried	try	0
good	good	j	good	good	0
is	is	vbz	is	be	0
liked	liked	vvn	liked	like	0
,	,	,	,	,	0
euer	euer	av	ever	ever	0
the	the	dt	the	the	0
longer	longer	jc	longer	long	0
,	,	,	,	,	0
the	the	dt	the	the	0
better	better	jc	better	better	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
so	so	av	so	so	0
verily	verily	av-j	verily	very	0
thinke	thinke	vvi	think	think	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
his	his	po31	his	his	0
Highnesse	Highnesse	n1	Highness	highness	0
loyall	loyall	j	loyal	loyal	0
seruants	seruants	n2	servants	servant	0
which	which	r-crq	which	which	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tend	tend	vvb	tend	tend	0
his	his	po31	his	his	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
know	know	vvb	know	know	0
better	better	av-jc	better	better	0
then	then	cs	then	than	0
others	others	n2-jn	others	other	0
by	by	p-acp	by	by	0
long	long	j	long	long	0
experi	experi	fw-la	experi	experi	0
∣	∣	sy	∣	∣	0
ence	ence	n1	ence	ence	0
the	the	cs	the	than	0
rare	rare	j	rare	rare	0
qualities	qualities	n2	qualities	quality	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
his	his	po31	his	his	0
Highnes	Highnes	n1	Highness	highness	0
is	is	vbz	is	be	0
endued	endued	vvn	endued	endue	0
from	from	p-acp	from	from	0
aboue	aboue	a-acp	above	above	0
;	;	;	;	;	0
so	so	av	so	so	0
they	they	pns32	they	they	0
esteeme	esteeme	vvb	esteem	esteem	0
much	much	d	much	much	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Maiestie	Maiestie	n1	Majesty	majesty	0
then	then	av	then	then	0
others	others	ng2-jn	others	other	0
can	can	vmb	can	can	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
amisse	amisse	av	amiss	amiss	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
still	still	av	still	still	0
be	be	vbi	be	be	0
wa	wa	zz	wa	wa	0
∣	∣	sy	∣	∣	0
kened	kened	vvn	kened	ken	0
with	with	p-acp	with	with	0
warnings	warnings	n2	warnings	warning	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
such	such	d	such	such	0
an	an	dt	and	a	0
incomparable	incomparable	j	incomparable	incomparable	0
iewel	iewel	n1	jewel	jewel	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
keeping	keeping	n-vvg	keeping	keep	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
phet	phet	n1	phet	phet	0
,	,	,	,	,	0
The	The	dt	The	the	0
breath	breath	n1	breath	breath	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
nostrils	nostrils	n2	nostrils	nostril	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
these	these	d	these	these	0
famous	famous	j	famous	famous	0
kingdoms	kingdoms	n2	kingdoms	kingdom	0
vnder	vnder	p-acp	under	under	0
his	his	po31	his	his	0
Highnesse	Highnesse	n1	Highness	highness	0
do	do	vdb	do	do	0
∣	∣	sy	∣	∣	0
minion	minion	n1	minion	minion	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
all	all	d	all	all	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
in	in	p-acp	in	in	0
Christendome	Christendome	np1	Christendome	Christendom	0
haue	haue	vhb	have	have	0
such	such	d	such	such	0
interest	interest	n1	interest	interest	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
conseruing	conseruing	n-vvg	conserving	conserve	0
of	of	pp-f	of	of	0
This	This	d	This	this	0
one	one	crd	one	one	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
vnder	vnder	p-acp	under	under	0
God	God	np1	God	God	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
all	all	d	all	all	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
serued	serued	vvd	served	serve	0
;	;	;	;	;	0
no	no	dx	no	no	0
circumspection	circumspection	n1	circumspection	circumspection	0
,	,	,	,	,	0
no	no	dx	no	no	0
care	care	n1	care	care	0
,	,	,	,	,	0
no	no	dx	no	no	0
vigilancy	vigilancy	n1	vigilancy	vigilancy	0
,	,	,	,	,	0
no	no	dx	no	no	0
seruice	seruice	n1	service	service	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
suf	suf	j-jn	suf	suf	0
∣	∣	sy	∣	∣	0
ficient	ficient	j	ficient	ficient	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
iust	iust	j	just	just	0
imputation	imputation	n1	imputation	imputation	0
of	of	pp-f	of	of	0
Da	Da	n1	Dam	dam	0
∣	∣	sy	∣	∣	0
uid	uid	j-jn	uid	uid	0
to	to	p-acp	to	to	0
Abner	Abner	np1	Abner	Abner	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
fellow	fellow	n1	fellow	fellow	0
Cap	Cap	n1	Cap	cap	0
∣	∣	sy	∣	∣	0
taines	taines	fw-fr	taines	taines	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
King	King	n1	King	king	0
Saul	Saul	np1	Saul	Saul	0
being	being	vbg	being	be	0
sleeping	sleeping	vvg	sleeping	sleep	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
carelesse	carelesse	j	careless	careless	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
suffered	suffered	vvd	suffered	suffer	0
Abishai	Abishai	np1	Abishai	Abishai	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
both	both	d	both	both	0
would	would	vmd	would	will	0
and	and	cc	and	and	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
slaine	slaine	vvn	slain	slay	0
him	him	pno31	him	he	0
,	,	,	,	,	0
if	if	cs	if	if	0
Dauid	Dauid	np1	Dauid	David	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
stayed	stayed	vvn	stayed	stay	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
away	away	av	away	away	0
his	his	po31	his	his	0
speare	speare	n1	spear	spear	0
,	,	,	,	,	0
and	and	cc	and	and	0
pot	pot	n1	pot	pot	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
head	head	n1	head	head	0
,	,	,	,	,	0
Yee	Yee	pn22	Ye	you	0
are	are	vbr	are	be	0
worthie	worthie	j	worthy	worthy	0
(	(	(	(	(	0
said	said	vvd	said	say	0
1.	1.	crd	1.	1.	1
Sam.	Sam.	np1	Sam.	Sam	0
26.	26.	crd	26.	26.	0
16.	16.	crd	16.	16.	0
he	he	pns31	he	he	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
yee	yee	pn22	ye	you	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
kept	kept	vvn	kept	keep	0
your	your	po22	your	your	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
annointed	annointed	vvn	anointed	anoint	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
heere	heere	av	here	here	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
compari	compari	n2	compari	compari	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
betweene	betweene	p-acp	between	between	0
that	that	d	that	that	0
cursed	cursed	j-vvn	cursed	curse	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
sacred	sacred	j	sacred	sacred	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
:	:	:	:	:	0
so	so	av	so	so	0
the	the	dt	the	the	0
su	su	n1	sum	sum	0
∣	∣	sy	∣	∣	0
perexcellencie	perexcellencie	n1	perexcellencie	perexcellencie	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
person	person	n1	person	person	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
least	least	ds	least	least	0
omission	omission	n1	omission	omission	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
dutiful	dutiful	j	dutiful	dutiful	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tendance	tendance	n1	tendance	tendance	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
a	a	dt	a	a	0
double	double	j-jn	double	double	0
offence	offence	n1	offence	offence	0
.	.	.	.	.	1
Alexander	Alexander	np1	Alexander	Alexander	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
being	being	vbg	being	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
quired	quired	vvd	quired	quire	0
of	of	pp-f	of	of	0
where	where	c-crq	where	where	0
his	his	po31	his	his	0
treasure	treasure	n1	treasure	treasure	0
was	was	vbds	was	be	0
,	,	,	,	,	0
pointed	pointed	vvn	pointed	point	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
finger	finger	n1	finger	finger	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
domestique	domestique	j-jn	domestic	domestic	0
seruants	seruants	n2	servants	servant	0
;	;	;	;	;	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
full	full	av-j	full	full	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
singular	singular	j	singular	singular	0
blessings	blessings	n2	blessings	blessing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
Salomon	Salomon	np1	Salomon	Salomon	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
The	The	dt	The	the	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
Prou.	Prou.	np1	Prou.	Prou.	1
14.	14.	crd	14.	14.	0
35	35	crd	35	35	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
King	King	n1	King	king	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
wise	wise	j	wise	wise	0
seruant	seruant	n1	servant	servant	0
.	.	.	.	.	1
And	And	cc	And	and	0
againe	againe	av	again	again	0
,	,	,	,	,	0
Righteous	Righteous	j	Righteous	righteous	0
lippes	lippes	n2	lips	lip	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Prou.	Prou.	np1	Prou.	Prou.	1
16.	16.	crd	16.	16.	0
16	16	crd	16	16	0
delight	delight	n1	delight	delight	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
King	King	n1	King	king	0
loues	loues	vvz	loves	love	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
speakes	speakes	vvz	speaks	speak	0
right	right	j-jn	right	right	0
things	things	n2	things	thing	0
.	.	.	.	.	1
Ami	Ami	np1	Ami	Ami	0
∣	∣	sy	∣	∣	0
cus	cus	n1	cus	cousin	0
aut	aut	fw-la	aut	aut	0
seruus	seruus	fw-la	seruus	seruus	0
fidelis	fidelis	fw-la	fidelis	fidelis	0
protectio	protectio	fw-la	protectio	protectio	0
fortis	fortis	fw-la	fortis	fortis	0
,	,	,	,	,	0
munitum	munitum	fw-la	munitum	munitum	0
palatium	palatium	fw-la	palatium	palatium	0
,	,	,	,	,	0
viuus	viuus	fw-la	viuus	viuus	0
the	the	dt	the	the	0
saurus	saurus	fw-la	saurus	saurus	0
:	:	:	:	:	0
A	A	dt	A	a	0
faithfull	faithfull	j	faithful	faithful	0
friend	friend	n1	friend	friend	0
or	or	cc	or	or	0
seruant	seruant	n1	servant	servant	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
strong	strong	j	strong	strong	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
a	a	dt	a	a	0
fenced	fenced	vvn	fenced	fence	0
palace	palace	n1	palace	palace	0
,	,	,	,	,	0
a	a	dt	a	a	0
liuing	liuing	j-vvg	living	live	0
treasure	treasure	n1	treasure	treasure	0
,	,	,	,	,	0
said	said	vvd	said	say	0
Nazianzen	Nazianzen	np1	Nazianzen	Nazianzen	0
.	.	.	.	.	1
Neither	Neither	av-dx	Neither	neither	0
doe	doe	vdb	do	do	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
A	A	np1	A	A	0
∣	∣	sy	∣	∣	0
lexander	lexander	n1	lexander	lexander	0
,	,	,	,	,	0
Nazianzen	Nazianzen	np1	Nazianzen	Nazianzen	0
.	.	.	.	.	1
Orat.	Orat.	np1	Orat.	Orat.	0
22.	22.	crd	22.	22.	0
or	or	cc	or	or	0
any	any	d	any	any	0
Monarch	Monarch	n1	Monarch	monarch	0
,	,	,	,	,	0
or	or	cc	or	or	0
King	King	n1	King	king	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
did	did	vdd	did	do	0
countenance	countenance	vvi	countenance	countenance	0
and	and	cc	and	and	0
credit	credit	vvi	credit	credit	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
serue	serue	vvi	serve	serve	0
them	them	pno32	them	they	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
fidently	fidently	av-j	fidently	fident	0
and	and	cc	and	and	0
louingly	louingly	av-vvg	lovingly	love	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Britaine	Britaine	np1	Britaine	Britain	0
doth	doth	vdz	does	do	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tend	tend	vvb	tend	tend	0
his	his	po31	his	his	0
Highnesse	Highnesse	n1	Highness	highness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
oblige	oblige	vvi	oblige	oblige	0
euery	euery	d	every	every	0
loyall	loyall	j	loyal	loyal	0
heart	heart	n1	heart	heart	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
carefully	carefully	av-j	carefully	careful	0
and	and	cc	and	and	0
willingly	willingly	av-j	willingly	willing	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
his	his	po31	his	his	0
Highnes	Highnes	n1	Highness	highness	0
againe	againe	av	again	again	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Christian	Christian	njp	Christian	christian	0
profession	profession	n1	profession	profession	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
seem	seem	vvi	seem	seem	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
duety	duety	n1	duty	duty	0
the	the	dt	the	the	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
postolique	postolique	j	postolique	postolique	0
Canon	Canon	n1	Canon	canon	0
requires	requires	vvz	requires	require	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Christian	Christian	njp	Christian	christian	0
seruants	seruants	n2	servants	servant	0
,	,	,	,	,	0
That	That	cst	That	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
please	please	vvi	please	please	0
their	their	po32	their	their	0
Masters	Masters	n2	Master's	master	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
shewing	shewing	vvg	showing	show	0
all	all	d	all	all	0
good	good	j	good	good	0
faithfulnesse	faithfulnesse	n1	faithfulness	faithfulness	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
adorne	adorne	vvi	adorn	adorn	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
;	;	;	;	;	0
so	so	av	so	so	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
also	also	av	also	also	0
fitting	fitting	vvg	fitting	fit	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
place	place	n1	place	place	0
wherein	wherein	c-crq	wherein	wherein	0
ye	ye	pn22	you	you	0
stand	stand	vvb	stand	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
fidelitie	fidelitie	n1	fidelity	fidelity	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Highnes	Highnes	n1	Highness	highness	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
uice	uice	n1	vice	vice	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Honourable	Honourable	j	Honourable	honourable	0
predecessors	predecessors	n2	predecessors	predecessor	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
greatly	greatly	av-j	greatly	great	0
praised	praised	vvn	praised	praise	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
known	known	vvn	known	know	0
that	that	cst	that	that	0
the	the	dt	the	the	0
honourable	honourable	j	honourable	honourable	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Coke	Coke	np1	Coke	Coke	0
∣	∣	sy	∣	∣	0
poole	poole	n1	pool	pool	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
principall	principall	j-jn	principal	principal	0
family	family	n1	family	family	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
ancient	ancient	j	ancient	ancient	0
,	,	,	,	,	0
populous	populous	j	populous	populous	0
and	and	cc	and	and	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
tribe	tribe	n1	tribe	tribe	0
of	of	pp-f	of	of	0
Murray	Murray	np1	Murray	Murray	0
,	,	,	,	,	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
their	their	po32	their	their	0
