RIGHT	RIGHT	av-jn	RIGHT	right	0
doth	doth	vdz	does	do	0
consist	consist	vvi	consist	consist	0
the	the	dt	the	the	0
perfection	perfection	n1	perfection	perfection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Creature	Creature	n1	Creature	creature	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
bodie	bodie	n1	body	body	0
and	and	cc	and	and	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
perfor	perfor	j	perfor	perfor	0
∣	∣	sy	∣	∣	0
meth	meth	vvz	meth	m	0
it	it	pn31	it	it	0
due	due	j-jn	due	due	0
homage	homage	n1	homage	homage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
imployeth	imployeth	vvz	employeth	employ	0
it	it	pn31	it	it	0
best	best	av-js	best	best	0
meanes	meanes	vvz	means	mean	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
dorning	dorning	j	dorning	dorning	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
doe	doe	vdi	do	do	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
information	information	n1	information	information	0
and	and	cc	and	and	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
tuating	tuating	j-vvg	tuating	tuate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
liued	liued	vvd	lived	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
ought	ought	vmd	ought	ought	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
duty	duty	n1	duty	duty	0
and	and	cc	and	and	0
thnkefulnesse	thnkefulnesse	n1	thnkefulnesse	thnkefulnesse	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
it	it	pn31	it	it	0
streames	streames	n2	streams	stream	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fountaine	fountaine	n1	fountain	fountain	0
,	,	,	,	,	0
and	and	cc	and	and	0
honour	honour	vvi	honour	honour	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
power	power	n1	power	power	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
receiued	receiued	vvd	received	receive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
so	so	av	so	so	0
hereby	hereby	av	hereby	hereby	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
procure	procure	vvi	procure	procure	0
true	true	j	true	true	0
honor	honor	n1	honour	honour	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
furthers	furthers	vvz	furthers	further	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
end	end	n1	end	end	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
cre	cre	c-acp	credit	ere	0
∣	∣	sy	∣	∣	0
ated	ated	vvn	ated	at	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Soule	Soule	n1	Soul	soul	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bodie	Bodie	n1	Body	body	0
,	,	,	,	,	0
so	so	av	so	so	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Soule	Soule	n1	Soul	soul	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
vse	vse	n1	use	use	0
,	,	,	,	,	0
and	and	cc	and	and	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bodie	Bodie	n1	Body	body	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
homage	homage	n1	homage	homage	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Soule	Soule	n1	Soul	soul	0
:	:	:	:	:	0
so	so	av	so	so	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
soule	soule	n1	soul	soul	0
and	and	cc	and	and	0
bodie	bodie	n1	body	body	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
glorifie	glorifie	vvi	glorify	glorify	0
God	God	np1	God	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
by	by	p-acp	by	by	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
bodie	bodie	n1	body	body	0
more	more	av-dc	more	more	0
furthers	furthers	vvz	furthers	further	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
much	much	d	much	much	0
more	more	dc	more	more	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
attaine	attaine	vvi	attain	attain	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
Creati	Creati	np1	Creati	Creati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
aspires	aspires	vvz	aspires	aspire	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
glorious	glorious	j	glorious	glorious	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
corruptible	corruptible	j	corruptible	corruptible	0
may	may	vmb	may	may	0
put	put	vvi	put	put	0
on	on	p-acp	on	on	0
incorruption	incorruption	n1	incorruption	incorruption	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
mortall	mortall	j-jn	mortal	mortal	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
swallowed	swallowed	vvn	swallowed	swallow	0
vp	vp	a-acp	up	up	0
of	of	pp-f	of	of	0
immor	immor	n1	immor	immor	0
∣	∣	sy	∣	∣	0
talitie	talitie	n1	talitie	talitie	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
that	that	d	that	that	0
true	true	j	true	true	0
hap	hap	n1	hap	hap	0
∣	∣	sy	∣	∣	0
pinesse	pinesse	n1	pinesse	pinesse	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
man	man	n1	man	man	0
was	was	vbds	was	be	0
created	created	vvn	created	create	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
nothing	nothing	pix	nothing	nothing	0
of	of	pp-f	of	of	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
creature	creature	n1	creature	creature	0
,	,	,	,	,	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
nothing	nothing	pix	nothing	nothing	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
himselfe	himselfe	px31	himself	himself	0
effectuall	effectuall	j	effectual	effectual	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
happinesse	happinesse	n1	happiness	happiness	0
:	:	:	:	:	0
because	because	c-acp	because	because	0
hereunto	hereunto	av	hereunto	hereunto	0
hee	hee	pns31	he	he	0
must	must	vmb	must	must	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
new	new	j	new	new	0
creature	creature	n1	creature	creature	0
in	in	p-acp	in	in	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Indeed	Indeed	np1	Indeed	Indeed	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
made	made	vvd	made	make	0
man	man	n1	man	man	0
righteous	righteous	j	righteous	righteous	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
capable	capable	j	capable	capable	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
happinesse	happinesse	n1	happiness	happiness	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
sought	sought	vvd	sought	seek	0
many	many	d	many	many	0
inuentions	inuentions	n2	inventions	invention	0
,	,	,	,	,	0
and	and	cc	and	and	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
forbidden	forbidden	j-vvn	forbidden	forbid	0
way	way	n1	way	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
lost	lost	vvd	lost	lose	0
the	the	dt	the	the	0
true	true	j	true	true	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
while	while	cs	while	while	0
he	he	pns31	he	he	0
hunted	hunted	vvd	hunted	hunt	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
shadow	shadow	n1	shadow	shadow	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
good	good	j	good	good	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
lost	lost	vvn	lost	lose	0
in	in	p-acp	in	in	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
Righteousnesse	Righteousnesse	n1	Righteousness	righteousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sanctifica	Sanctifica	np1	Sanctifica	Sanctifica	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
and	and	cc	and	and	0
Redemption	Redemption	n1	Redemption	redemption	0
:	:	:	:	:	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
which	which	r-crq	which	which	0
reioiceth	reioiceth	vvz	rejoiceth	rejoice	0
,	,	,	,	,	0
might	might	vmd	might	may	0
reioice	reioice	vvi	rejoice	rejoice	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
Behold	Behold	vvb	Behold	behold	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Creation	Creation	n1	Creation	creation	0
,	,	,	,	,	0
God	God	np1	God	God	0
made	made	vvd	made	make	0
all	all	d	all	all	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
.	.	.	.	.	1
Behold	Behold	vvb	Behold	behold	0
the	the	dt	the	the	0
Meanes	Meanes	n2	Means	mean	0
to	to	pc-acp	to	to	0
accomplish	accomplish	vvi	accomplish	accomplish	0
this	this	d	this	this	0
end	end	n1	end	end	0
:	:	:	:	:	0
Man	Man	n1	Man	man	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
stript	stript	vvn	stripped	strip	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
glorie	glorie	n1	glory	glory	0
in	in	p-acp	in	in	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
fall	fall	n1	fallen	fall	0
,	,	,	,	,	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
Redeemed	Redeemed	j-vvn	Redeemed	redeem	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
pretious	pretious	j	precious	precious	0
bloud	bloud	n1	blood	blood	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
wholly	wholly	av-jn	wholly	whole	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
secrate	secrate	vvi	secrate	secrate	0
himselfe	himselfe	px31	himself	himself	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
holinesse	holinesse	n1	holiness	holiness	0
and	and	cc	and	and	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Redeemer	Redeemer	n1	Redeemer	redeemer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
wholly	wholly	av-jn	wholly	whole	0
enabled	enabled	vvn	enabled	enable	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
hereunto	hereunto	av	hereunto	hereunto	0
,	,	,	,	,	0
and	and	cc	and	and	0
perfectly	perfectly	av-j	perfectly	perfect	0
accepted	accepted	vvn	accepted	accept	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Christ	Christ	np1	Christ	Christ	0
imputed	imputed	vvd	imputed	impute	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
;	;	;	;	;	0
and	and	cc	and	and	0
led	led	vvd	led	lead	0
forward	forward	av-j	forward	forward	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
free	free	j	free	free	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
finishing	finishing	vvg	finishing	finish	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
saluation	saluation	n1	salvation	salvation	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hauing	hauing	vhg	having	have	0
all	all	d	all	all	0
things	things	n2	things	thing	0
working	working	vvg	working	work	0
together	together	av	together	together	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
best	best	js	best	best	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
kept	kept	vvn	kept	keep	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mightie	mightie	j	mighty	mighty	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
through	through	p-acp	through	through	0
faith	faith	n1	faith	faith	0
vnto	vnto	p-acp	unto	unto	0
saluation	saluation	n1	salvation	salvation	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
subiect	subiect	n-jn	subject	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
.	.	.	.	.	1
This	This	np1	This	This	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
vse	vse	n1	use	use	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
euen	euen	av	even	even	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
a	a	dt	a	a	0
Christian	Christian	np1	Christian	Christian	0
wherein	wherein	c-crq	wherein	wherein	0
consists	consists	vvz	consists	consist	0
his	his	po31	his	his	0
true	true	j	true	true	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
informe	informe	vvi	inform	inform	0
him	him	pno31	him	he	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
trie	trie	vvi	try	try	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
or	or	cc	or	or	0
no	no	dx	no	no	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
grow	grow	vvb	grow	grow	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
Head	Head	n1	Head	head	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
a	a	dt	a	a	0
perfect	perfect	j	perfect	perfect	0
stature	stature	n1	stature	stature	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
also	also	av	also	also	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
vndoubted	vndoubted	j	undoubted	undoubted	0
triall	triall	n1	trial	trial	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
out	out	av	out	out	0
∣	∣	sy	∣	∣	0
ward	ward	av	ward	ward	0
encrease	encrease	n1	increase	increase	0
is	is	vbz	is	be	0
sanctified	sanctified	vvn	sanctified	sanctify	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
further	further	av-j	further	further	0
our	our	po12	our	our	0
Spirituall	Spirituall	j	Spiritual	spiritual	0
Growth	Growth	n1	Growth	growth	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
lay	lay	vvi	lay	lay	0
vp	vp	a-acp	up	up	0
a	a	dt	a	a	0
good	good	j	good	good	0
foundation	foundation	n1	foundation	foundation	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
The	The	dt	The	the	0
reasons	reasons	n2	reasons	reason	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
consecrated	consecrated	vvn	consecrated	consecrate	0
these	these	d	these	these	0
Medi	Medi	fw-la	Medi	medi	0
∣	∣	sy	∣	∣	0
tations	tations	n2	tations	tation	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
Protection	Protection	n1	Protection	protection	0
;	;	;	;	;	0
Are	Are	vbr	Are	be	0
,	,	,	,	,	0
first	first	ord	first	first	0
:	:	:	:	:	0
Because	Because	c-acp	Because	because	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hauing	hauing	vhg	having	have	0
aduanced	aduanced	vvd	advanced	advance	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
marueliously	marueliously	av-j	marueliously	maruelious	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
great	great	j	great	great	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Soue	Soue	av	Soon	soon	0
∣	∣	sy	∣	∣	0
raigne	raigne	n1	reign	reign	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
most	most	ds	most	most	0
high	high	j	high	high	0
and	and	cc	and	and	0
eminent	eminent	j	eminent	eminent	0
Place	Place	n1	Place	place	0
and	and	cc	and	and	0
Honour	Honour	n1	Honour	honour	0
;	;	;	;	;	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
hereby	hereby	av	hereby	hereby	0
lay	lay	vvi	lay	lay	0
vp	vp	a-acp	up	up	0
a	a	dt	a	a	0
good	good	j	good	good	0
foundation	foundation	n1	foundation	foundation	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
honouring	honouring	vvg	honouring	honour	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
greatnesse	greatnesse	n1	greatness	greatness	0
,	,	,	,	,	0
and	and	cc	and	and	0
kissing	kissing	vvg	kissing	kiss	0
his	his	po31	his	his	0
glorious	glorious	j	glorious	glorious	0
Sonne	Sonne	n1	Son	son	0
Iesus	Iesus	np1	Iesus	Jesus	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
coun	coun	vvb	con	con	0
∣	∣	sy	∣	∣	0
tenancing	tenancing	vvg	tenancing	tenance	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
patroni	patroni	fw-la	patroni	patroni	0
∣	∣	sy	∣	∣	0
zing	zing	j-vvg	zing	ze	0
his	his	po31	his	his	0
seruants	seruants	n2	servants	servant	0
,	,	,	,	,	0
and	and	cc	and	and	0
worthily	worthily	av-j	worthily	worthy	0
opposing	opposing	vvg	opposing	oppose	0
the	the	dt	the	the	0
Enemies	Enemies	n2	Enemies	enemy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gos	Gos	vvz	Gos	go	0
∣	∣	sy	∣	∣	0
pell	pell	av	pell	pell	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
through	through	p-acp	through	through	0
our	our	po12	our	our	0
securitie	securitie	n1	security	security	0
and	and	cc	and	and	0
remisnesse	remisnesse	n1	remissness	remissness	0
haue	haue	vhb	have	have	0
renewed	renewed	vvn	renewed	renew	0
and	and	cc	and	and	0
encreased	encreased	vvd	increased	increase	0
their	their	po32	their	their	0
hopes	hopes	n2	hope's	hope	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
abasing	abasing	vvg	abasing	abase	0
.	.	.	.	.	1
Surely	Surely	np1	Surely	Surely	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
strange	strange	j	strange	strange	0
that	that	cst	that	that	0
darkenesse	darkenesse	n1	darkness	darkness	0
should	should	vmd	should	shall	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
rease	rease	n1	rease	rease	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
glorious	glorious	j	glorious	glorious	0
