BEloved	BEloved	j-vvn	BEloved	belove	0
,	,	,	,	,	0
either	either	av-d	either	either	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
so	so	av	so	so	0
necessary	necessary	j	necessary	necessary	0
&	&	cc	&	and	0
fruitfull	fruitfull	j	fruitful	fruitful	0
an	an	dt	and	a	0
exercise	exercise	n1	exercise	exercise	0
of	of	pp-f	of	of	0
Catechising	Catechising	n-vvg	Catechising	catechise	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
present	present	j	present	present	0
draught	draught	n1	draught	draught	0
:	:	:	:	:	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lishing	lishing	n-vvg	lishing	lish	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
present	present	j	present	present	0
encumbrances	encumbrances	n2	encumbrances	encumbrance	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
new-be	new-be	j	new-be	new-be	0
∣	∣	sy	∣	∣	0
gining	gining	n1	gining	gining	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
declined	declined	vvn	declined	decline	0
me	me	pno11	me	i	0
till	till	c-acp	till	till	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
and	and	cc	and	and	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
inabilities	inabilities	n2	inabilities	inability	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
rather	rather	av	rather	rather	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
labours	labours	n2	labours	labour	0
that	that	cst	that	that	0
way	way	n1	way	way	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least-wise	least-wise	av	leastwise	leastwise	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
acted	acted	vvn	acted	act	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
feeble	feeble	j	feeble	feeble	0
apprehensions	apprehensions	n2	apprehensions	apprehension	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
private	private	j	private	private	0
manner	manner	n1	manner	manner	0
amongst	amongst	p-acp	among	among	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
moved	moved	vvn	moved	move	0
your	your	po22	your	your	0
minds	minds	n2	minds	mind	0
,	,	,	,	,	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
to	to	p-acp	to	to	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
add	add	vvi	add	add	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
word	word	n1	word	word	0
or	or	cc	or	or	0
two	two	crd	two	two	0
touching	touching	j-vvg	touching	touch	0
use	use	n1	use	use	0
;	;	;	;	;	0
1.	1.	crd	1.	1.	1
The	The	dt	The	the	0
Scripture	Scripture	n1	Scripture	scripture	0
quotations	quotations	n2	quotations	quotation	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
margent	margent	n1	margin	margin	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
severed	severed	vvn	severed	sever	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
distinct	distinct	j	distinct	distinct	0
marks	marks	n2	marks	mark	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
hard	hard	j	hard	hard	0
to	to	pc-acp	to	to	0
discern	discern	vvi	discern	discern	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
answer	answer	n1	answer	answer	0
they	they	pns32	they	they	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
tayn	tayn	n1	tayn	tayn	0
2.	2.	crd	2.	2.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
orderly	orderly	av-j	orderly	orderly	0
set	set	vvn	set	set	0
down	down	a-acp	down	down	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
nerall	nerall	n1	nerall	nerall	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
relate	relate	vvb	relate	relate	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
several	several	j	several	several	0
sentences	sentences	n2	sentences	sentence	0
or	or	cc	or	or	0
parts	parts	n2	parts	part	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
answers	answers	n2	answers	answer	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Where	Where	q-crq	Where	where	0
more	more	dc	more	more	0
then	then	cs	then	than	0
one	one	crd	one	one	0
,	,	,	,	,	0
are	are	vbr	are	be	0
mentioned	mentioned	vvn	mentioned	mention	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
spe	spe	fw-la	spe	spe	0
∣	∣	sy	∣	∣	0
cial	cial	j	cial	cial	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
serve	serve	vvi	serve	serve	0
for	for	p-acp	for	for	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
branch	branch	vvi	branch	branch	0
out	out	av	out	out	0
such	such	d	such	such	0
a	a	dt	a	a	0
subject	subject	n-jn	subject	subject	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
its	its	po31	its	its	0
particulars	particulars	n2-j	particulars	particular	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	0
profitably	profitably	av-j	profitably	profitable	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
duce	duce	fw-la	duce	duce	0
Promises	Promises	vvz	Promises	promise	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
proper	proper	j	proper	proper	0
heads	heads	n2	heads	head	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
Dutyes	Dutyes	n2	Duties	duty	0
or	or	cc	or	or	0
faylings	faylings	n2-vvg	failings	failing	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
proper	proper	j	proper	proper	0
places	places	n2	places	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Decalogue	Decalogue	n1	Decalogue	decalogue	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
annexing	annexing	vvg	annexing	annex	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Ap	Ap	fw-mi	Ap	ap	0
∣	∣	sy	∣	∣	0
pendix	pendix	n1	pendix	pendix	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
because	because	p-acp	because	because	0
the	the	dt	the	the	0
same	same	d	same	same	0
will	will	vmb	will	will	0
more	more	av-dc	more	more	0
suit	suit	n1	suit	suit	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
capacities	capacities	n2	capacities	capacity	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
allready	allready	av	already	already	0
entered	entered	vvn	entered	enter	0
,	,	,	,	,	0
then	then	cs	then	than	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
enterance	enterance	n1	entrance	entrance	0
.	.	.	.	.	1
I	I	pns11	I	i	0
say	say	vvb	say	say	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
,	,	,	,	,	0
If	If	cs	If	if	0
now	now	av	now	now	0
you	you	pn22	you	you	0
&	&	cc	&	and	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
hoped	hoped	vvn	hoped	hope	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
gain	gain	vvi	gain	gain	0
any	any	d	any	any	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
fruit	fruit	n1	fruit	fruit	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
poor	poor	j	poor	poor	0
weak	weak	j	weak	weak	0
Travells	Travells	n2	Travels	travel	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
:	:	:	:	:	0
and	and	cc	and	and	0
no	no	dx	no	no	0
small	small	j	small	small	0
encouragement	encouragement	n1	encouragement	encouragement	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
wilderness-discouragements	wilderness-discouragements	j	wilderness-discouragements	wilderness-discouragements	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
His	His	po31	His	his	0
Blessing	Blessing	n1	Blessing	blessing	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
commit	commit	vvb	commit	commit	0
both	both	d	both	both	0
you	you	pn22	you	you	0
&	&	cc	&	and	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Blessing	Blessing	n1	Blessing	blessing	0
:	:	:	:	:	0
and	and	cc	and	and	0
Rest	Rest	vvb	Rest	rest	0
Chelmesford	Chelmesford	np1	Chelmesford	Chelmesford	0
this	this	d	this	this	0
25	25	crd	25	25	0
of	of	pp-f	of	of	0
1.	1.	crd	1.	1.	0
mo	mo	dc	more	more	0
:	:	:	:	:	0
1657.	1657.	crd	1657.	1657.	1
