WOrthy	WOrthy	j	WOrthy	worthy	0
affirme	affirme	vvi	affirm	affirm	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
farre	farre	av-j	far	far	0
unworthy	unworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
an	an	dt	and	a	0
imprisonment	imprisonment	n1	imprisonment	imprisonment	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
obscured	obscured	vvn	obscured	obscure	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
hand	hand	n1	hand	hand	0
which	which	r-crq	which	which	0
cleared	cleared	vvd	cleared	clear	0
him	him	pno31	him	he	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
vinity	vinity	n1	vinity	vinity	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
subject	subject	n-jn	subject	subject	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
verses	verses	n2	verses	verse	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Divinity	Divinity	n1	Divinity	divinity	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
exercise	exercise	n1	exercise	exercise	0
,	,	,	,	,	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
studies	studies	n2	studies	study	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
you	you	pn22	you	you	0
an	an	dt	and	a	0
inhabi	inhabi	fw-la	inhabi	inhabi	0
∣	∣	sy	∣	∣	0
tant	tant	fw-fr	tant	tant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
every	every	d	every	every	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
to	to	p-acp	to	to	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
bounty	bounty	n1	bounty	bounty	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
religious	religious	j	religious	religious	0
conversation	conversation	n1	conversation	conversation	0
,	,	,	,	,	0
that	that	cst	that	that	0
howsoever	howsoever	c-acp	howsoever	howsoever	0
the	the	dt	the	the	0
place	place	n1	place	place	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
changed	changed	vvn	changed	change	0
,	,	,	,	,	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
is	is	vbz	is	be	0
perpe	perpe	fw-mi	perpe	perpe	0
∣	∣	sy	∣	∣	0
tuall	tuall	n1	tuall	tuall	0
.	.	.	.	.	1
Sermons	Sermons	n2	Sermons	sermon	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
make	make	vvb	make	make	0
us	us	pno12	us	we	0
devout	devout	j	devout	devout	0
and	and	cc	and	and	0
witty	witty	j	witty	witty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
first	first	ord	first	first	0
winning	winning	vvg	winning	win	0
the	the	dt	the	the	0
Preacher	Preacher	n1	Preacher	preacher	0
,	,	,	,	,	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
easier	easier	jc	easier	easy	0
Conquest	Conquest	n1	Conquest	conquest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Auditory	Auditory	j	Auditory	auditory	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
never	never	av	never	never	0
with	with	p-acp	with	with	0
lesse	lesse	dc	less	less	0
difficul	difficul	n1	difficul	difficul	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
intreated	intreated	vvn	entreated	entreat	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
then	then	av	then	then	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
see	see	vvb	see	see	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
goe	goe	vvi	go	go	0
alone	alone	av-j	alone	alone	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
now	now	av	now	now	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
consider	consider	vvb	consider	consider	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beginne	beginne	vvb	begin	begin	0
to	to	pc-acp	to	to	0
suspect	suspect	vvi	suspect	suspect	0
the	the	dt	the	the	0
lightnesse	lightnesse	n1	lightness	lightness	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
thinke	thinke	vvb	think	think	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
some	some	d	some	some	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
feare	feare	vvi	fear	fear	0
the	the	dt	the	the	0
censure	censure	n1	censure	censure	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
excus'd	excus'd	vvn	excused	excuse	0
,	,	,	,	,	0
I	I	pns11	I	i	0
expect	expect	vvb	expect	expect	0
some	some	d	some	some	0
glory	glory	n1	glory	glory	0
from	from	p-acp	from	from	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
not	not	xx	not	not	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Levite	Levite	np1	Levite	Levite	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
He	He	pns31	He	he	0
was	was	vbds	was	be	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
having	having	vhg	having	have	0
thus	thus	av	thus	thus	0
farre	farre	av-j	far	far	0
tryed	tryed	vvn	tried	try	0
his	his	po31	his	his	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
nothing	nothing	pix	nothing	nothing	0
more	more	av-dc	more	more	0
to	to	p-acp	to	to	0
adde	adde	vvi	add	add	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
his	his	po31	his	his	0
,	,	,	,	,	1
