Worthy	Worthy	j	Worthy	worthy	0
againſt	againſt	p-acp	againſt	againſt	0
the	the	dt	the	the	0
generall	generall	j	general	general	0
ignorance	ignorance	n1	ignorance	ignorance	0
in	in	p-acp	in	in	0
people	people	n1	people	people	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
ſolide	ſolide	j	solid	solid	0
and	and	cc	and	and	0
ſerious	ſerious	j	ſerious	ſerious	0
Catachizing	Catachizing	vvg	Catachizing	catachize	0
;	;	;	;	;	0
and	and	cc	and	and	0
againſt	againſt	p-acp	againſt	againſt	0
the	the	dt	the	the	0
prophaneneſſe	prophaneneſſe	n1	profaneness	profaneness	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
by	by	p-acp	by	by	0
powerfull	powerfull	j	powerful	powerful	0
Diſcipline	Diſcipline	n1	Diſcipline	diſcipline	0
,	,	,	,	,	0
that	that	cst	that	that	0
ſo	ſo	av	ſo	ſo	0
the	the	dt	the	the	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
diſpenſed	diſpenſed	vvn	diſpenſed	diſpenſ	0
comfortably	comfortably	av-j	comfortably	comfortable	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lawyer	Lawyer	n1	Lawyer	lawyer	0
,	,	,	,	,	0
the	the	dt	the	the	0
Phyſitian	Phyſitian	n1	Physician	physician	0
,	,	,	,	,	0
the	the	dt	the	the	0
Tradeſman	Tradeſman	n1	Tradeſman	tradeſman	0
can	can	vmb	can	can	0
goe	goe	vvi	go	go	0
comfortably	comfortably	av-j	comfortably	comfortable	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
calling	calling	n-vvg	calling	call	0
,	,	,	,	,	0
ſo	ſo	av	ſo	ſo	0
provide	provide	vvb	provide	provide	0
that	that	d	that	that	0
the	the	dt	the	the	0
Paſtor	Paſtor	n1	Paſtor	paſtor	0
alſo	alſo	av	alſo	alſo	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Diſpenſation	Diſpenſation	n1	Diſpenſation	diſpenſation	0
of	of	pp-f	of	of	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
may	may	vmb	may	may	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
griefe	griefe	n1	grief	grief	0
;	;	;	;	;	0
The	The	dt	The	the	0
very	very	j	very	very	0
Heathens	Heathens	n2-jn	Heathens	heathens	0
were	were	vbdr	were	be	0
carefull	carefull	j	careful	careful	0
about	about	p-acp	about	about	0
their	their	po32	their	their	0
Idoll	Idoll	n1	Idol	idol	0
Sacrifices	Sacrifices	n2	Sacrifices	sacrifice	0
,	,	,	,	,	0
Procul	Procul	fw-la	Procul	procul	0
,	,	,	,	,	0
O	O	fw-la	O	o	0
procul	procul	fw-la	procul	procul	0
eſte	eſte	fw-la	eſte	eſte	0
prophani	prophani	fw-la	prophani	prophani	0
:	:	:	:	:	0
And	And	cc	And	and	0
wee	wee	pns12	we	we	0
read	read	vvb	read	read	0
in	in	p-acp	in	in	0
Story	Story	n1	Story	story	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Prieſt	Prieſt	n1	Prieſt	prieſt	0
being	being	vbg	being	be	0
to	to	p-acp	to	to	0
ſacrifice	ſacrifice	n1	ſacrifice	ſacrifice	0
,	,	,	,	,	0
askt	askt	vvd	asked	ask	0
this	this	d	this	this	0
queſtion	queſtion	n1	queſtion	queſtion	0
,	,	,	,	,	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
there	there	a-acp	there	there	0
?	?	?	?	?	1
Anſwer	Anſwer	n1	Anſwer	anſwer	0
was	was	vbds	was	be	0
returned	returned	vvn	returned	return	0
,	,	,	,	,	0
〈	〈	〈	〈	〈	0
in	in	p-acp	in	in	0
non-Latin	non-Latin	j	non-Latin	non-latin	0
alphabet	alphabet	n1	alphabet	alphabet	0
〉	〉	〉	〉	〉	0
,	,	,	,	,	0
good	good	j	good	good	0
and	and	cc	and	and	0
honeſt	honeſt	j	honeſt	honeſt	0
men	men	n2	men	man	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
Reformation	Reformation	n1	Reformation	reformation	0
,	,	,	,	,	0
goe	goe	vvb	go	go	0
on	on	a-acp	on	on	0
exactly	exactly	av-j	exactly	exact	0
,	,	,	,	,	0
conſult	conſult	vvb	conſult	conſult	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
fleſh	fleſh	n1	fleſh	fleſh	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
leave	leave	vvb	leave	leave	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Building	Building	n1	Building	building	0
any	any	d	any	any	0
nailes	nailes	n2	nails	nail	0
or	or	cc	or	or	0
hookes	hookes	n2	hooks	hook	0
ſtanding	ſtanding	vvg	ſtanding	ſtand	0
out	out	av	out	out	0
,	,	,	,	,	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
teare	teare	vvi	tear	tear	0
thoſe	thoſe	d	thoſe	thoſe	0
who	who	r-crq	who	who	0
goe	goe	vvb	go	go	0
by	by	p-acp	by	by	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
delight	delight	vvi	delight	delight	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
works	works	n2	works	work	0
,	,	,	,	,	0
labour	labour	vvb	labour	labour	0
to	to	pc-acp	to	to	0
reform	reform	vvi	reform	reform	0
your	your	po22	your	your	0
own	own	d	own	own	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
Families	Families	n2	Families	family	0
,	,	,	,	,	0
leſt	leſt	cs	leſt	leſt	0
you	you	pn22	you	you	0
bee	bee	vbb	be	be	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Torch	Torch	n1	Torch	torch	0
or	or	cc	or	or	0
Candle	Candle	n1	Candle	candle	0
that	that	cst	that	that	0
giveth	giveth	vvz	gives	give	0
light	light	n1	light	light	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
conſumeth	conſumeth	vvz	conſumeth	conſume	0
it	it	pn31	it	it	0
ſelfe	ſelfe	n1	self	self	0
.	.	.	.	.	1
The	The	dt	The	the	0
great	great	j	great	great	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
goe	goe	vvb	go	go	0
along	along	a-acp	along	along	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
ſtrengthen	ſtrengthen	vvb	ſtrengthen	ſtrengthen	0
,	,	,	,	,	0
ſettle	ſettle	vvb	ſettle	ſettle	0
,	,	,	,	,	0
and	and	cc	and	and	0
eſtabliſh	eſtabliſh	vvi	eſtabliſh	eſtabliſh	0
you	you	pn22	you	you	0
.	.	.	.	.	1
