Right	Right	av-jn	Right	right	0
set	set	vvd	set	set	0
on-wards	on-wards	n2	onwards	onward	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
holinesse	holinesse	n1	holiness	holiness	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
comforts	comforts	n2	comforts	comfort	0
are	are	vbr	are	be	0
sure	sure	j	sure	sure	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
honours	honours	n2	honours	honour	0
honouring	honouring	vvg	honouring	honour	0
everlasting	everlasting	j	everlasting	everlasting	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
these	these	d	these	these	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Sermons	Sermons	n2	Sermons	sermon	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
variety	variety	n1	variety	variety	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
delight	delight	n1	delight	delight	0
;	;	;	;	;	0
and	and	cc	and	and	0
such	such	d	such	such	0
notable	notable	j	notable	notable	0
descriptions	descriptions	n2	descriptions	description	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
person	person	n1	person	person	0
,	,	,	,	,	0
offices	offices	n2	offices	office	0
,	,	,	,	,	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
be	be	vbi	be	be	0
setled	setled	vvn	settled	settle	0
in	in	p-acp	in	in	0
divine	divine	j-jn	divine	divine	0
assurances	assurances	n2	assurances	assurance	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
further	further	jc	further	further	0
comforts	comforts	n2	comforts	comfort	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
directed	directed	vvn	directed	direct	0
and	and	cc	and	and	0
incouraged	incouraged	vvn	encouraged	encourage	0
(	(	(	(	(	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
inward	inward	j	inward	inward	0
and	and	cc	and	and	0
outward	outward	j	outward	outward	0
conversation	conversation	n1	conversation	conversation	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
blessed	blessed	j-vvn	blessed	bless	0
and	and	cc	and	and	0
unerring	unerring	j	unerring	unerring	0
example	example	n1	example	example	0
unto	unto	p-acp	unto	unto	0
all	all	d	all	all	0
Christians	Christians	np1	Christians	Christians	0
.	.	.	.	.	1
This	This	d	This	this	0
Champion	Champion	n1	Champion	champion	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
both	both	d	both	both	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
lives	lives	n2	lives	life	0
end	end	vvb	end	end	0
;	;	;	;	;	0
make	make	vvb	make	make	0
it	it	pn31	it	it	0
your	your	po22	your	your	0
worke	worke	n1	work	work	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
up	up	a-acp	up	up	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Religion	Religion	n1	Religion	religion	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
houses	houses	n2	houses	house	0
.	.	.	.	.	1
Acknowledge	Acknowledge	vvb	Acknowledge	acknowledge	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
salvation	salvation	n1	salvation	salvation	0
;	;	;	;	;	0
and	and	cc	and	and	0
none	none	pix	none	none	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
affection	affection	n1	affection	affection	0
:	:	:	:	:	0
let	let	vvb	let	let	0
Christ	Christ	np1	Christ	Christ	0
be	be	vbb	be	be	0
Christ	Christ	np1	Christ	Christ	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
if	if	cs	if	if	0
Christ	Christ	np1	Christ	Christ	0
(	(	(	(	(	0
and	and	cc	and	and	0
if	if	cs	if	if	0
not	not	xx	not	not	0
Christ	Christ	np1	Christ	Christ	0
nothing	nothing	pix	nothing	nothing	0
can	can	vmb	can	can	0
)	)	)	)	)	0
be	be	vbi	be	be	0
worth	worth	j	worth	worth	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
worthy	worthy	j	worthy	worthy	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
proove	proove	vvi	prove	prove	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
life	life	n1	life	life	0
and	and	cc	and	and	0
death	death	n1	death	death	0
a	a	dt	a	a	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
a	a	dt	a	a	0
shield	shield	n1	shield	shield	0
,	,	,	,	,	0
even	even	av	even	even	0
a	a	dt	a	a	0
full	full	j	full	full	0
and	and	cc	and	and	0
an	an	dt	and	a	0
answerable	answerable	j	answerable	answerable	0
good	good	j	good	good	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Christ	Christ	np1	Christ	Christ	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
these	these	d	these	these	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
read	read	vvn	read	read	0
and	and	cc	and	and	0
observed	observed	vvn	observed	observe	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
spirituall	spirituall	j	spiritual	spiritual	0
furtherance	furtherance	n1	furtherance	furtherance	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
enjoyment	enjoyment	n1	enjoyment	enjoyment	0
of	of	pp-f	of	of	0
eternall	eternall	j	eternal	eternal	0
life	life	n1	life	life	0
by	by	p-acp	by	by	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
desiring	desiring	vvg	desiring	desire	0
the	the	dt	the	the	0
great	great	j	great	great	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Earth	Earth	n1	Earth	earth	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
both	both	d	both	both	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
much	much	d	much	much	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
mercie	mercie	n1	mercy	mercy	0
;	;	;	;	;	0
giving	giving	vvg	giving	give	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
all	all	d	all	all	0
the	the	dt	the	the	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
crown	crown	n1	crown	crown	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
here	here	av	here	here	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
;	;	;	;	;	0
and	and	cc	and	and	0
hereafter	hereafter	av	hereafter	hereafter	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
.	.	.	.	.	1
I	I	pns11	I	i	0
rest	rest	vvb	rest	rest	0
,	,	,	,	,	1
